row ID	s1_BD6_01_51095.mzXML Peak area	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
37	195488.155999998	544620.897000003	291571.273499997	402003.4775	204636.191499997	618459.772499998	596610.953500001	197918.406000001	202297.678499998	609494.546	277920.781000001	193950.596500002	270329.228499998	0	560051.840499999	270063.391000003	195731.545999998	685934.180999998	201720.036500003	403830.2085	206012.354999996	1026932.675	121683.914999999	389616.124000001	212340.835500004	283163.470499999	0	478531.977999997	206062.346000001	183790.303499999	0	498033.390999998	269483.397499998	286833.419000001	0	133560.701999999	132544.129500001	275452.3845	0	0	210632.712500002	195364.358499999	488681.001500003	326147.066000001	0	134040.977999999	538559.479999998	728168.650500003	194506.925500002	437017.100499998	271744.331999999	456098.872499998	0	207225.660500001	271972.553500001	214578.096499996	880759.586999999	356431.465999997	206449.708500002	199582.631999998
38	305744.848	606184.666500002	135635.3985	637763.810499996	467328.939500002	689379.107000002	205142.327000001	130119.161999999	136017.015999998	711189.133	279901.606999999	618300.357	635428.901999996	556425.120999997	557964.239999999	285379.624999998	129310.719999999	274584.724499999	417631.4935	294864.321499998	192286.666499997	803623.058499998	209638.930499998	286541.0425	545241.419499998	334548.531500004	629715.747500001	537270.600999999	293061.7185	165067.254000002	707013.779500002	140062.996999998	243536.045	586693.570999998	742478.063500002	290766.356	128067.597000001	258527.498000001	511152.425000003	713592.788000002	494507.4885	179109.352999998	268085.751000002	664432.195999998	72166.4270000006	342199.316499999	717537.142999997	484445.215999998	291837.895500002	338838.784500002	392970.883999998	782647.194	596174.016000004	336627.472499998	648840.341499999	132903.169999997	105310.942999999	203380.7775	196434.1395	186471.537999998
39	637379.325500003	1139370.2255	476642.794499999	760833.253999996	876897.608499999	1224595.642	392771.384000002	340527.095999996	311759.8195	196810.373000003	498515.945	829115.093500001	444623.170500001	205740.245500002	300595.747000001	186020.139	268680.408499997	96727.1039999978	237391.919000001	121623.975000001	188783.152499999	879913.064000003	123397.681999999	129351.551	603401.404499998	282005.145000002	190919.627500004	377549.368500001	311296.048000003	379702.7105	1245004.4845	656237.244500001	291907.568500002	477544.750499998	105648.45	427180.647999998	197643.811999997	203475.745	94667.1399999981	1238388.018	249993.364000002	206818.433999998	130642.952499999	1180150.375	99876.3269999949	358831.4175	1124274.86349999	0	319407.681499999	359972.422000002	336753.755500001	177314.7775	1184459.05	911470.314500003	493235.1725	462891.449499999	0	197804.277500002	531720.98	263084.168500001
40	0	0	575.657	2069.694	0	224.6115	2319.495	809.908	72011.872	24790.263	647087.0735	220.1175	1280.8185	0	188.83	1737.652	1484.2685	0	0	3832.2635	21996.603	18816.6705	205.25	0	0	3508.356	0	45519.0675	293937.5925	144363.9965	820.717000000001	189.776	1200.7615	235.9875	3407.2685	966.8805	1105.129	2701.2345	387.91	5648.5865	9149.9155	14080.195	53939.9775	0	1409.6	0	0	283.272	0	498.3445	0	94682.8535	47830.811	136958.352	0	248.748	2159.876	0	0	854.7395
41	0	10516.664	68116.0679999999	94722.476	75730.376	101057.208	223386.819	37888.706	120908.4515	45734.819	1428556.2255	0	2272.91399999999	0	8494.83700000002	63627.143	82992.4585000002	0	27334.5635	5505.68300000001	138137.522	38850.2804999999	71660.071	69724.4409999999	0	113492.4755	5553.58000000002	72709.3259999998	0	221557.147	0	17580.3195	73186.1505000001	157545.0205	159422.316	98853.1514999999	97472.5485000001	29083.0515	0	57602.726	175573.648	181220.411	73416.533	0	179157.637	0	21938.4850000001	16587.6975	97536.3679999999	97592.7095000001	19113.8095	109103.4325	19996.5415	263693.777	60126.676	16391.5785	45777.7839999999	59175.523	6963.90350000002	37069.2075
42	308435.341500002	648888.351999999	400892.0905	519527.400499998	316570.4335	592745.369999996	230486.090999999	194168.045000001	258857.449000001	0	210833.936000003	377405.213000001	184132.850999999	77474.4859999977	602397.100000001	253012.394000001	136666.939999999	549088.578999999	501191.808999999	125696.256000001	318625.119	378632.790500001	322051.603499998	228526.4225	558484.564500001	287619.286499996	497256.952	312290.7235	172392.995500002	411701.671999998	529460.0235	142841.563999997	397003.678000002	763038.693000001	645012.110499998	280165.268	349533.017000001	210894.767	439573.719500003	607448.341500002	182835.399	298891.272	272208.251500002	522956.289999998	529588.890499999	677544.262	640348.481999997	231985.141499999	120112.823500002	150126.861999996	132030.990000003	580587.731999999	685668.182500002	549485.507500004	179106.805	204006.124	177236.428000001	140197.078500002	265781.088500003	174827.064000001
43	108270.076	553915.757500001	522254.016500001	490997.167500001	171037.354499998	0	615898.299500001	172309.702000001	116658.690000001	593089.439500002	183432.160999998	445859.8455	106369.657500001	614932.994	347529.878	109385.798499999	287784.381500002	634167.303499998	111203.265000003	267555.297500001	524557.9195	822099.153999999	380278.087999998	170140.073999998	292947.363499997	178717.327000003	617732.897000002	521687.918	111213.567999999	382809.236999998	639822.522999999	122367.4935	370967.359000002	231126.720999998	627990.223499998	413532.988	109693.479000001	292270.943500001	459187.339500003	518865.551000005	605492.092000001	549522.723500001	234503.326999999	574163.631999998	566371.600499999	116713.709	199031.270500001	174866.367000003	493207.424000001	254440.342000001	114156.495	219074.561499999	451070.087000001	801399.977000003	112045.993500001	176623.754499997	170837.606	182118.440499998	523229.490499999	365318.756999999
44	322179.8125	1368680.7595	446333.976000001	198321.447500006	176527.940499998	199103.694499999	99956.327999998	282250.218500001	115482.093000001	193515.890999999	156661.374	127098.772999999	175837.326499998	99483.8445000012	99862.512499999	430077.5545	141692.704999999	198005.816	924541.872000001	277127.831499999	250476.729999998	270079.141	572053.2315	130788.049	156318.099	98341.0490000018	192729.932499999	190891.1655	374733.207500002	132104.462	100791.865	244752.85	172193.02	203669.754999999	102909.186499996	722117.629000002	335121.234	434277.214999997	94626.9420000017	204121.722000002	130878.741499998	321729.104499998	198068.141999999	1454295.832	99593.1360000049	183139.346499999	96109.9069999967	186336.055999998	92238.8215000013	228906.481000002	158214.389000001	417154.6595	97815.1474999983	300793.440999999	191011.687000001	379795.883000002	542856.5335	260180.782	197860.396499999	317642.444000001
45	676525.356	1898740.2065	419518.6535	394514.0195	94090.5380000001	531598.2695	165829.561	45148.6139999999	284218.769	437286.64	1856616.207	425235.6745	248077.168	473039.599	628922.756	240693.1065	246250.2185	306573.3405	313501.9835	509075.173	244345.189	202858.8655	262528.6335	336241.012	444481.149	243822.2995	371653.936499999	195700.805	132930.4765	3296.31499999999	3885532.987	549650.3165	19510.489	210776.776	6410712.013	191608.02	84180.829	88599.317	111141.9795	1670057.825	333588.821	321003.322	273091.29	341292.2555	470977.672	302394.393	845108.6815	121491.082	395424.7055	620090.1755	554202.521000001	181050.2075	511886.474	160794.1125	210087.8565	404199.827	380090.7145	502428.188	464413.1165	399991.2395
46	115861.1135	167771.467	682281.384999997	408411.792	131739.503	224742.037999999	118666.449999999	46154.3295000002	131396.586999999	328998.8865	2188695.5655	97331.4459999999	133676.015499999	311517.806999999	141737.576	244123.210999999	112543.3965	184086.286	133567.1445	154158.134999999	163694.611	219506.843000001	64464.9804999996	63588.8130000001	420543.1095	411925.668499999	69636.7554999998	175827.5395	260058.6275	113048.2625	1581771.4135	375796.490000001	133612.188000001	231839.626500001	4084431.75599998	165244.202	278613.391500001	164492.902999999	283795.955000001	273864.348	260959.771499999	261685.902	224160.452	310850.057000002	486344.613499998	246964.819	699480.362499999	150323.219000001	249359.670500002	576761.901499997	665145.645500003	245325.213499999	212875.766000001	326904.130500001	181019.092499999	119832.859999999	421509.428	637669.369499998	688453.951	278188.833999998
47	101636.7805	291482.066000001	282332.325999999	469183.309500001	474117.505999999	431773.143499998	451990.5695	271854.633	109893.369999999	362772.041000001	481507.784499999	298106.482	304857.969999998	430328.549500003	217554.467	213204.666500002	216480.823000001	0	212119.083000001	521094.693500001	413258.273	325136.350999999	141262.841000002	345472.650499998	411745.866000001	168111.670000003	406645.424	106557.694500001	427542.468500002	649441.493500002	523639.5375	213406.845	103252.799999998	274712.69	444955.384999999	211916.333000001	307294.595499999	162243.862999998	439887.504000003	526477.787500005	520582.829499997	102742.910000001	113030.910999998	485960.409999997	350659.939499998	156358.695999999	492465.286999998	204761.375000001	263494.7555	455647.3255	267692.515000002	308089.033499998	506954.949499999	107053.962000001	215922.916500001	414608.436500002	105180.248500002	285584.418999998	264225.613000002	261918.670499998
48	316893.117	161270.56	358332.800999997	193197.616999999	456950.663000002	78989.0264999964	254734.771500001	113582.568000002	885721.3055	152993.444999999	0	185304.136999999	269333.358000002	77699.0120000032	0	266642.625	434672.772	129263.356499998	335907.256500001	396328.279999999	172980.886999999	113636.354	139948.7175	333929.316	220780.842	376920.640500002	124948.958500001	945906.492500002	222880.886	248696.632000002	1076388.641	382016.981	182284.5335	0	81212.800000005	148049.188999998	151998.895999998	396269.212	120513.604999999	539874.534999996	98057.2939999998	315772.805500003	354655.001999999	65172.0595000012	64578.9480000006	0	640348.481999997	103698.671999999	219994.654	340540.417500001	109291.670000001	188843.989500001	78559.6920000023	570973.974999997	0	273459.963000002	214768.981999998	264065.547999999	212374.281499998	155642.177999999
52	300111.109500001	160884.221000002	0	143563.788499997	188787.259999998	80705.547000001	218301.124	205116.955500001	204495.270999999	156118.761	160899.052500002	193542.988000001	135028.778499999	82789.0174999962	0	197056.360000001	259483.041	217276.747999996	104633.989499998	250177.208499998	194746.742000001	98691.6770000003	183360.2615	131172.409999998	0	314989.214500002	140198.302999999	147666.403000002	250859.5905	137965.968999999	81316.4729999982	446455.6475	90053.1115000005	321108.931	252402.086999996	86005.6350000025	95619.1089999972	317271.7335	138027.327499999	161105.262500001	95327.6965000004	110630.130500003	171826.2735	148719.261000004	147008.150999998	148165.690500001	79166.8580000039	246432.419499999	136435.212999999	282953.977999998	208216.101	0	236887.236499997	214590.367499999	93123.4610000004	0	140816.060500001	560220.536000003	93493.5525000029	133361.778500001
53	506376.976000002	77398.6770000009	151099.738500001	290966.533	184212.907499998	234853.582999997	72358.6439999985	230852.294	190633.292000003	75176.7879999965	197399.753499999	136447.082499999	0	679634.336000004	230056.673500002	182129.537499999	181690.226999999	142427.939	101833.472500001	233567.226999999	0	0	80121.0699999995	270590.993	139257.314500001	93808.4655000005	212995.646999999	280862.317499999	126803.788500001	132497.023999999	156460.501499999	198297.521000002	135667.643000001	145069.497000001	159573.533499999	0	176984.6095	99537.6214999979	139810.373500004	156891.374500001	136019.479000001	125459.560499999	146671.4755	71872.4640000027	1206905.714	289117.006000001	150031.9135	144244.792999999	175415.076	209831.416500001	98455.660000002	273407.881000003	75562.0110000022	139991.057999999	134038.6015	133989.856999998	86926.4965000012	510809.248000003	90828.2740000028	89295.4005000006
54	90849.8895000015	162445.387500001	250005.386500001	64629.9149999996	0	241823.090999999	128055.759999999	206064.041499999	128208.310999998	150732.178500003	277275.376499998	94990.6349999994	137299.778999999	395997.360499996	144222.3095	95448.7394999994	539933.123500003	64894.5660000004	259846.2	470867.878	91026.4594999991	193594.992000001	83536.1149999994	64384.8909999988	238442.341500003	267545.666	62665.8795000018	307267.945499999	333683.085999998	131920.998499998	237538.904500004	430200.149000001	292783.722499998	82771.8670000001	243777.958000001	168851.222000001	87108.1049999999	346392.718	124933.560500003	159722.040000001	178660.510999999	90343.7049999982	101697.263	64278.7680000024	1169035.093	0	78355.3680000016	95658.0645000006	235293.058499999	350901.912999999	197719.324499999	84818.005999999	316137.910999996	0	0	91530.5784999986	179393.9355	108874.618000001	94631.5135000029	178902.395000002
55	16401.1975	47958.3865	44173.6429999997	71661.2115000003	43976.1605	5521.05599999993	801074.647999999	2167.96	2065.51800000002	595485.204499998	40713.7585000008	16968.5275	31637.4834999998	14636.4485000001	30966.3544999997	0	1395736.4365	35743.9734999999	1781.60400000001	17851.0089999999	20192.1035000002	51429.2474999999	1063013.123	18653.1264999997	4076.193	34607.1605000002	388452.361499998	0	0	91111.9524999993	22459.7009999998	13589.5519999997	44175.0190000001	33333.0250000004	2440.58749999992	0	20740.0645	13680.895	901070.144500001	0	0	5066.9770000001	2476.90400000001	8524.9925	60083.8994999999	25417.4060000002	982011.454000002	0	46963.7285	32040.1985	1820.70999999996	1826.36999999996	42887.4760000001	2517.49849999997	42364.2179999997	24018.3015000001	1397073.0845	0	38146.4559999997	1677.09100000001
56	119645.722500001	648783.769500001	88583.9754999978	667894.157500002	120426.135000003	754258.886999996	667455.132000001	313668.509999998	278728.734000001	680482.4075	342953.319	293451.065000001	376288.390499999	676831.968999999	185283.144500001	307998.575000001	82922.3649999987	368347.127	82000.4099999984	283148.732	225935.306500001	233745.549500001	0	213634.713000001	125621.205	250306.039499999	699653.348500003	355834.547500001	175017.791000001	282434.646000002	767183.017	308019.211500001	208056.885500001	80437.2945000007	70735.6600000043	382172.155	74977.5684999992	81423.8319999975	362773.559000001	631557.050500002	119933.660000001	208324.5135	132372.387	131185.057000001	479472.088000004	235345.675500001	689713.711	368330.690999998	210170.0285	141298.441999998	127737.295499999	172701.0385	134872.737500001	90136.4569999984	82835.0849999973	0	207682.642	332342.393999998	169239.5445	353029.929499999
57	22404.9140000001	22972.486	23701.1950000001	1973.87199999993	22785.2310000002	6191.98199999997	467563.471999998	2167.96	2018.43000000002	198367.040500002	76736.9334999989	36366.9080000001	44187.3304999998	14636.4485000001	65777.623	0	1745681.777	15955.0409999998	1781.60400000001	9306.98699999995	31663.4260000002	25968.2430000001	1063013.123	16238.6495000003	10936.1560000001	55717.7540000001	217985.873499999	0	3919.16099999997	91535.7579999993	30788.6535	42103.3800000001	69953.8710000003	45969.1824999996	7360.61799999988	0	30884.2834999997	34012.2209999998	1351074.8175	0	0	4375.46900000008	2476.90400000001	8524.9925	49298.4515	27080.5895000002	1242559.264	0	24792.3729999998	104933.6555	0	1826.36999999996	30935.3284999997	2517.49849999997	41823.1190000001	44944.4555000002	1758564.5465	0	43899.7175000003	0
58	134610.416999998	258856.7405	194167.093999998	255096.447999999	140846.605499998	0	254608.026	184158.144499999	186231.244	332448.894	431629.971999999	125973.165500001	88207.0775000008	225205.352	137540.060999999	131029.304000001	238675.853500001	274044.163500003	404972.728000001	175932.028000001	178254.193999999	93654.4204999992	78011.0624999997	81114.5955000001	185671.474500003	142869.470500002	46699.4889999988	182831.737499999	83629.5329999986	81147.2509999998	321325.272999999	138430.664499999	132600.159499999	138844.882999998	340863.892499999	558095.261000001	175170.228	93688.7839999991	256338.546500002	0	172190.052499999	177509.7595	237304.863999999	308717.035000001	0	310907.741	282475.126999999	227371.323	300718.259500001	254027.262499998	134892.693499998	177335.284999999	211489.308499999	92158.2660000007	224546.012	95238.2444999976	132253.4965	96621.3915000004	93152.1754999995	86441.2620000003
59	124655.736	300121.039999998	81163.1930000009	66524.2484999966	77930.1700000011	223615.587499999	132250.237000001	396124.858000001	206512.151500001	144240.644	0	113462.531999999	159334.210499998	148931.429499998	240598.211500001	295233.0135	220412.405	134649.869000001	77788.4179999978	118175.379	398823.0025	208190.259499999	71642.4824999995	0	163792.484	128309.143999999	65367.9399999995	77117.3129999994	74806.0820000003	334577.700500001	74208.9600000037	352008.040999999	77184.1075000004	206930.690999998	75422.333000004	148831.201000001	286238.7995	260896.275500003	192088.207999997	151437.013999998	159363.570999999	118104.763999998	168201.030000001	132741.700000001	205263.975	244068.505000002	74442.9080000037	116133.679499998	342416.5205	135704.451000001	343371.419499999	73127.9859999991	364943.920500006	212878.428	78843.9435000003	248240.118500001	117809.680500001	133859.037500001	77921.8090000024	118520.135500001
60	80027.6760000007	512437.362000001	222563.894000002	498850.680000002	249784.886500001	519922.907499997	500512.896000001	86758.6049999992	85998.2460000011	533953.080000001	339154.331	118861.2925	115798.997	541096.698999999	121336.823000001	80374.4234999994	123555.668999999	50368.3500000025	169147.430000001	163863.891999999	199251.9465	120068.733000001	109271.733	305319.633	87097.4559999986	211605.239499997	529689.130000003	83808.734000001	192448.773500002	161511.5535	537599.1815	124782.022000002	120433.493500001	85228.248999999	336100.134999999	261294.770999999	458843.693499999	85688.9435000026	441647.989000003	56404.0460000005	79583.6839999984	159211.163	282893.489499999	51474.9690000011	152251.159499997	127497.188	441985.601999998	128924.965500001	355583.128999998	226065.381000001	85922.09	223750.795500002	462865.685000001	137159.369500002	116809.989499997	167070.263	200193.152000001	142280.777	218047.971000002	83554.7199999993
61	198302.6305	309559.121500002	176826.199499998	270313.327999999	125669.117499999	312535.492999999	326875.1805	308317.2255	86784.6959999995	302028.471500001	174545.259000001	80341.7689999989	82173.9139999983	288680.0865	128252.328499999	243841.267000002	121120.123999999	318592.077500003	82444.6039999982	127099.739000002	130463.428499998	126557.229999999	225548.362500001	160285.895499998	172449.582000001	86880.1615000027	365658.494000001	85853.6040000006	82895.0269999991	244607.160999998	286992.345999996	83976.9480000006	319358.959499999	85567.769	357534.957499999	319317.983	126084.569500002	163031.705000001	295059.072500002	344945.1005	207322.391000002	77246.1459999983	83668.464000002	351915.381500002	320727.8925	119682.048	386119.669499999	129671.028000002	79385.555000001	173971.594500001	342383.348500001	77393.1300000009	332874.291	169617.197000003	126276.513	132684.181499999	375246.2765	217750.961999998	335073.728999999	258383.451499999
