row ID	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
235	627862.607499998	31982.6295000001	34400.2375	169784.654	1207.89549999999	8187.47999999998	57373.9395000001	1740.04000000001	4464.24549999998	31393.059	7040.26800000004	4490.08499999999	26619.5900000002	9118.24250000005	7418.54399999999	46287.5290000001	6200.88650000002	18821.5925	64745.2955000002	2786.89200000003	1999.80300000001	0	775469.590499999	4816.95300000004	4717.87049999998	20192.307	14611.8275	0	11180.885	24118.694	232553.749500001	13083.04	34339.6215	32773.4165	11340.5870000001	35976.8779999999	23434.2945	0	13091.6920000001	5106.81349999997
237	181217.901999999	81597.3465000008	122895.201000002	177948.347000002	107710.294999999	186966.535	718903.993000001	75335.5919999997	74610.1454999992	81167.7080000009	233232.926000001	104973.144	25021.8019999995	49920.9899999997	0	23913.8295000001	53006.5085000005	118890.492	131704.505999999	87493.8610000011	54506.1190000007	134373.374	91853.9164999995	49025.4810000006	25036.4759999984	39025.3575000007	92405.4410000004	87174.0450000021	160000.615	83630.6630000015	90679.6080000012	81869.8825000006	87090.6810000007	111614.136500002	79012.6420000002	91363.0260000016	80966.5010000001	137122.268499999	24794.8205000009	100691.3785
239	52803.6429999994	93613.9469999997	202988.695999999	60446.4515000001	16918.1069999996	1509.31400000004	4001.97599999996	47883.3479999993	28498.5709999994	65557.2480000004	16947.46	4436.36850000002	1605.87599999999	2295.75900000002	24723.6945000007	44774.5315000001	98135.7479999995	7764.72850000003	29138.4974999998	5121.56100000004	65882.816999999	142591.122499999	62591.3564999996	14338.927	19093.4039999999	7690.28650000004	27149.4515000002	124997.3635	1795.79999999998	17494.585	3028.02000000005	20965.4250000001	203762.177999999	53220.5755000002	265485.479499999	106741.438499999	84083.1899999997	5110.06400000012	71279.3670000002	5534.903
240	60063.6194999992	37407.6384999991	167563.776000001	60716.6775000019	36954.7910000002	168592.167500001	86148.5235000017	89644.4950000004	106755.296500001	144161.2555	219122.594	38013.7710000005	69246.1134999993	19084.5374999999	38742.8970000001	87395.5024999994	76422.486	214978.990000001	126341.647	174716.230499999	112689.779500001	194582.080000001	29950.551999999	108467.179499998	18171.7360000005	107319.369999999	440980.421000001	85774.2050000001	188299.843500001	86999.5520000002	30419.2979999985	139922.7505	132263.866	59424.1290000004	17370.9415000001	30020.1094999996	125118.940500001	36927.2384999995	54801.6629999997	187349.6435
243	73740.0430000001	39932.388	104469.5045	73648.8569999999	52028.7009999999	0	977.767000000004	51495.791	33725.2145000001	67540.9650000004	65299.3900000001	11402.8275000001	33003.718	37274.7134999999	37662.9909999997	63878.4285000002	27279.42	565.634000000006	30176.5059999998	24475.269	23105.2280000003	20680.9719999999	16075.2565	1948.39799999999	10700.9999999999	959.215500000014	27416.7409999995	39112.9085	680.054500000002	9996.15149999977	52742.8419999996	29536.8569999998	4443.59999999995	36629.4060000001	118442.9335	28848.0325	59128.1899999999	11811.2799999999	26502.1289999999	26534.4299999999
245	65082.3094999998	53083.1565	63607.8665000002	35153.939	26265.3464999997	172.095	857.803500000007	16257.1089999999	47918.1829999999	35815.2929999998	27606.9909999999	24657.796	32832.7640000002	9501.80249999995	25077.4539999999	27486.4615	26753.0559999999	326.161	38467.4824999999	55228.7134999999	45184.0265000004	19175.0445000002	9845.42299999996	1761.97399999998	10288.0030000001	2698.016	61186.8180000001	97041.7194999999	354.024000000006	21395.9305	53725.4254999997	69523.2899999996	2413.18400000001	22847.6629999998	18433.0159999999	90060.8425	27685.8575000004	45555.6314999999	42053.247	25838.8190000002
246	47496.5549999997	75750.7310000003	6261.52450000005	25641.017	5538.38100000001	7534.23700000004	0	60987.9960000005	52935.5399999999	28245.4889999993	1419.83999999998	0	584.587500000001	58096.1379999998	106749.801000001	49172.0959999999	65159.7095000004	0	1917.14799999998	16608.2060000002	31323.6670000003	80012.181	16789.1109999997	4972.03499999992	27118.6240000002	0	1676.139	7166.7785	1625.96700000003	62404.9630000004	0	850.859999999983	28150.5345000003	1545.82199999996	7111.0655	29171.1809999999	13677.1914999994	0	17175.9220000003	1699.11150000003
247	63659.6515000001	40330.684	35069.7210000001	14186.9400000001	53265.5820000001	172.095	1272.0345	16243.2030000001	16186.0035000002	53063.7604999998	65299.3900000001	24657.796	22219.9489999998	46460.928	76119.1535	27486.4615	28937.5679999998	326.161	29571.8970000003	33109.432	91109.5324999994	39993.8354999999	16075.2565	1948.39799999999	32500.5315000002	1794.97700000001	115817.856000001	81711.2434999997	476.925000000002	10377.3449999999	133538.699	56751.7290000002	5735.24999999998	11544.2180000002	18433.0159999999	59232.0310000004	29479.9050000001	11687.9489999998	26980.8435000001	25211.6069999998
248	14527.1199999999	89215.0039999994	143893.579	39551.3460000001	39152.4669999998	1334.55300000001	34682.8165000002	19631.4245000005	0	23562.6999999998	21738.7919999997	6697.75999999994	10023.9429999995	21931.9599999999	0	37443.9509999999	59771.0410000005	7653.17650000001	53419.6415000008	98162.2659999999	0	9995.44150000006	16262.5965	1256.25499999997	9232.26599999979	15167.1944999998	371001.5485	145490.74	1001.02899999998	14598.0975000009	172334.198000001	148489.161	16197.3534999999	23569.7239999995	17730.1569999997	0	137110.546499999	30916.5509999999	66080.3884999991	11360.862
250	94230.9134999985	5162.01000000004	3003.08699999993	37481.4429999997	0	0	0	0	0	3408.65999999994	0	1061.99250000001	0	0	0	5118.51899999997	1527.06000000002	2690.40199999999	6264.72	0	0	0	17219.8335000002	0	0	9478.9175	0	0	2020.02100000002	0	22548.5220000001	0	0	1889.48199999998	1589.56350000001	7219.73750000002	9871.46049999994	0	0	0
251	7501.17649999984	38710.2204999997	8333.69699999988	10321.9780000001	15200.0779999999	42434.9985000001	33652.9710000003	6153.6009999999	26102.4909999999	27481.5609999994	36385.5729999999	0	10027.4435000004	7325.22200000007	39673.2644999992	0	71100.3014999988	7558.8174999999	44351.8005	16500.2030000002	22249.9070000001	7316.25600000028	134345.461	46884.6184999996	26735.9665000004	23245.9495	5075.85650000002	44703.4249999994	877578.507999999	32186.3549999998	17488.6340000003	13623.2615000001	37692.4239999999	17807.4055	25140.8200000002	18014.8775	27745.8465000001	59022.3875000001	19797.5439999988	25670.2980000002
254	170070.136999999	223519.386500003	77510.2080000029	169872.131999999	123785.089000001	0	80733.3669999977	0	101655.698499999	514241.985	250373.498	398293.252999997	0	144474.428	212392.904500001	148925.319999998	282818.841999999	71982.8720000031	214234.756000002	0	109948.8535	0	173335.677999999	0	335705.232499999	144781.797500004	339621.591499999	0	351710.229499998	76339.8090000016	81028.9649999995	224394.585	455609.070999999	162111.918	263682.619500002	329962.305999996	0	171954.807999998	108952.414500003	193396.348000003
255	209166.730999999	333850.836500001	296937.712999994	204994.206499999	221657.061499999	165235.839000002	196689.244999997	0	0	152748.7865	266034.8585	102996.013499997	215046.055499999	272136.034499999	146073.856500002	0	221434.4775	193225.076500002	159114.356500002	195507.503499999	0	100998.978500001	316013.225500004	195791.792000001	336246.786	190459.843999998	205257.054	368948.046499999	217341.169000001	101125.206000002	197410.461000003	211614.830999998	425733.024499999	444334.156000001	255586.677500002	1672409.909	0	0	0	392243.553999999
256	80962.5025	259300.880999999	304764.745499999	119168.753500002	259098.162000001	319590.0945	359301.588	133017.179	227854.741999999	357277.009	169522.072499999	62831.1604999999	236455.066500001	58058.1464999995	215101.431000001	110875.222499998	55472.3634999984	36994.4799999999	318436.820000001	299236.970500002	93834.64	303664.780500001	239792.283500001	146915.510000001	103260.446000001	361301.644000002	357202.770000001	57679.0504999987	61557.015	337735.375	40076.2640000016	88580.9300000006	345084.4535	92939.2490000005	166013.7605	382450.470499998	343122.372000001	142535.702	91724.0035000012	304193.5045
257	414930.749	111889.013999999	276776.131000001	168971.033500001	127629.348	46952.9004999999	195164.722000001	210950.429000001	44304.4359999991	23515.9599999998	22321.8450000005	127352.5745	128088.8315	22044.2819999996	195848.6345	146367.269	190867.914999999	308380.368	46174.8719999992	145637.269999999	24446.2800000001	108165.765999999	307897.005500003	21664.6520000009	212559.736499999	118570.815999999	239570.568499999	22420.3520000008	351989.4355	241335.87	292258.701999999	291786.702500001	180434.509999999	469466.2865	21894.9749999999	255876.0515	288293.818000001	22295.6774999999	111803.535999999	22114.7800000004
265	614091.413499999	104284.454499997	388035.033499999	771205.2125	671660.591000001	56989.1614999995	789193.012999997	125379.1625	617059.0025	448507.671999997	653732.073499999	672979.212500002	662354.894000002	649824.789	191917.788000002	212716.018499998	288716.918500002	757585.946500003	193991.032500002	570699.941000002	153938.336500002	94239.4625000023	899884.783999997	218939.237499999	99283.047499997	704521.422000002	863866.0485	181063.830500002	152428.335	453665.962500002	805904.486999997	640481.0635	163401.1075	625662.374999999	644546.535999999	768967.881499999	195305.016000001	94126.5100000009	513762.307499999	601939.503999999
266	25289.5035	152303.341999999	54511.7144999996	85121.6755000009	48315.8649999999	81778.4475000001	76611.8055000012	11726.3695	111426.237500002	47890.4169999998	132567.967499999	89035.4424999996	52110.1825000001	18874.329	179271.745499999	67344.8424999998	81575.9490000005	10428.1255	97399.7120000008	53614.0729999998	39121.0814999998	42292.2160000001	261605.088499997	31789.8480000001	114240.405000001	89896.5659999996	44182.8934999998	111648.133500001	153751.969999999	109845.572499999	68607.2994999995	64232.4140000001	124128.840499998	84253.0024999998	67404.4455	65541.5095000009	102863.382999999	204018.683499998	51597.9229999999	67787.7615000003
267	386818.922000002	67911.4800000001	449321.595500002	339778.303	117797.780999999	32506.015500001	173546.805500001	31264.501000001	301629.621000002	706526.300000002	907250.940999999	648616.564999999	32068.799999999	209040.223499999	220081.715	30768.2200000003	277540.254000001	317379.332000003	312190.782000001	444297.225999999	285269.042499998	264899.090500001	913636.229999998	62110.8020000004	695536.772499997	1074282.423	910905.988500001	497474.144	32624.5199999997	123386.793999998	468306.034499999	707052.002000001	160641.277000001	159667.920500001	180167.539000001	597457.300500001	33309.5490000007	94193.3105000017	340131.925	31782.552000001
268	35642.4420000003	47182.5234999986	97920.9585000002	36190.6490000003	89534.9810000008	42751.940000001	34678.3879999984	137955.772	210554.213	173515.442	196196.587	45513.6840000005	86873.4649999997	64376.9299999995	203642.564999999	159203.996999999	44553.0805000004	64691.0945000005	175363.010000001	149712.991	168401.809500002	128862.902500001	71296.7064999994	205321.275499999	68259.588500001	32358.8939999988	69587.080999999	36169.1450000003	114109.4245	32814.0540000007	34250.4780000017	45167.8549999997	145316.7735	45466.4590000006	138296.262000001	533062.916	67309.7885	169561.469999999	68759.4830000001	0
269	0	0	0	0	0	3831.58250000004	4254.9320000001	0	0	0	0	0	0	0	0	0	0	3903.35400000001	0	0	0	0	98700.8795	6052.5	0	13029.0415	0	0	0	0	0	0	25023.7514999999	0	0	0	0	0	0	0
273	1311606.337	705956.455999997	896400.035000001	1665444.774	308404.338500002	594824.396499998	917727.367999999	753861.733999998	224837.495500003	592802.658999999	498078.079499998	268499.999500002	46349.1995000016	400297.458500002	95624.8755000032	46452.589000002	817745.6425	1885281.9745	48261.9199999996	218864.401999998	418192.2845	46294.7399999996	1606444.645	642536.941499999	277670.509499996	1251461.4095	1397089.6595	48363.5280000017	831158.518999999	922855.245499993	1986533.858	369359.294000002	1023863.968	786388.355499998	523370.113000002	532453.237500002	49980.0655000018	47089.5030000005	551703.242000001	45928.5099999999
274	254582.789999998	12245.8159999999	17421.7365000001	93781.4070000002	0	31484.8295	29732.8885	22859.2794999999	54546.9560000002	71808.6984999994	40107.3959999999	54125.7789999998	8424.70199999998	7727.01	79858.6565000001	198084.4545	17477.827	55229.3085	77377.4285000006	42791.233	20461.4410000001	10421.8060000001	47420.0449999997	0	61980.0995000003	0	18991.3444999999	10110.7304999999	348655.377	28715.059	44801.2870000001	34004.0970000001	27528.1170000001	0	9877.28350000006	0	36981.2855000002	31646.6995000002	0	23165.2204999998
275	0	0	0	0	52175.304	2562.43399999993	9482.75649999996	0	0	127374.3245	76871.7685000014	19737.9859999999	3209.49999999995	7087.66800000003	0	0	0	12303.43	138904.3855	19064.0184999997	0	73855.3439999997	687171.637000002	0	23762.112	14055.9174999999	13075.8780000001	92150.7740000009	6940.62350000015	0	15117.8755	144262.3405	0	240710.444	0	0	0	13512.6674999999	140217.367500001	3932.55300000003
276	337684.364499998	120834.131999998	186188.821499998	404742.054500001	310172.020500002	61876.1065000012	123072.835000003	139101.8825	167194.4625	30100.1249999996	29401.1249999999	174054.989000001	424533.228000001	211913.463000001	56837.204	28955.0199999998	661247.919000002	348558.4655	30970.5799999997	316284.1765	116987.6365	29574.1199999998	535169.151000001	55087.4674999993	170803.557499999	256548.380000002	127811.508	497990.375500001	263706.064000002	272087.968000002	694042.628500001	57251.4389999999	248715.976000001	203436.309	372337.081000001	293206.116500001	149009.005500001	28868.9310000006	341899.106999998	114257.038
278	353637.919499998	168367.973999999	123962.753999999	237097.644000002	49104.7509999984	135351.3615	227498.784999998	213265.582	50720.1599999995	51850.55	68450.2530000008	66257.5909999999	149663.874000001	50247.4499999992	187399.415	127270.081500001	35654.3335000003	172555.066499999	17808.3360000004	96080.2615	51045.5064999997	100364.232	162349.644499998	33888.0964999992	48024.5165000001	206003.700999999	103759.108500001	52737.5750000004	81366.7055000002	420256.639	76299.7450000002	171244.1125	38328.2600000006	105609.389499999	117342.9745	156008.049499999	106743.4485	53695.3885000014	101992.639999999	83937.4854999995
279	27177.4225000004	19570.9015	14360.3579999996	75356.3599999994	18497.1339999999	13204.3020000001	23152.3335	21715.5059999997	0	9285.99200000007	18048.474	22593.618	12354.7820000001	0	17341.0005	38200.4815000002	17507.5645000001	21021.7044999997	28201.1435000003	37442.4350000002	71209.6984999991	10785.0194999999	18422.3135000002	3031.96500000003	12270.4100000002	11921.417	599.325000000021	1850.68800000004	49449.0769999993	22047.3104999997	15461.8000000001	15136.0144999999	22648.6140000002	20051.7245000004	35740.0605000002	33211.3150000006	42243.2939999999	0	42085.412	112874.887999999
280	32566.4265	23348.6440000001	15006.7740000002	77238.2520000016	33648.4440000003	49754.2114999999	33732.8099999999	32757.2200000004	0	5233.66999999996	13638.139	11203.5725	49550.3964999998	0	26675.7454999997	17254.6699999998	8808.15599999965	12139.0859999999	37212.5984999997	38167.5585	45441.3395	61557.8754999999	12715.3020000002	5021.66600000002	4411.84949999985	12285.111	512.604999999999	1698.95249999997	92359.4365000002	0	26817.1049999997	7804.8339999999	25074.4770000002	10464.6740000005	26744.5895	11519.692	20009.8115000001	0	12411.585	112678.798500001
281	14402.9184999998	13025.4385000001	28640.1640000003	901656.052500002	15075.2390000004	17090.1760000001	48409.4184999997	129615.813	0	14771.1264999998	10758.7550000001	40346.9815000001	21448.2485000004	0	23922.5160000002	15161.4270000001	23038.5964999998	14361.0830000001	9184.71399999944	23158.3769999996	57218.7725000002	19915.5315000002	31264.6385	4633.53050000011	2882.75700000007	23622.323	369.56249999999	1982.68799999998	32395.1924999998	31555.4050000003	16787.4955000002	26523.4639999999	33543.5389999998	63343.5240000002	30091.4470000004	24260.1435	52676.6370000002	0	11074.4869999999	473917.968
