row ID	s2_BE6_01_51119.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area
552	118312.7635	100187.450999996	97582.5309999993	141145.563500001	2850232.39950001	71617.8089999983	90002.9739999987	124764.8345	149477.619	71434.9049999999	114127.31	77389.5315000007	77914.2009999989	116872.286999999	48845.432999999	152409.652499998	124857.692499999	145579.648499999	131291.290500001	94921.3954999981
553	235930.821499999	200551.498500002	0	71815.5085000012	2458349.88	289231.442999998	0	77383.8544999993	349496.247000002	0	98136.1520000008	0	176317.828	0	98297.8889999994	105469.872999998	50706.4635000005	100904.664	0	71973.6864999986
554	10106.0055000001	870.122500000012	26214.4435	9042.69450000005	520.089000000005	5651.36299999993	1081.71400000001	5734.9865	1943.10450000002	2492.45649999999	15886.196	52934.7920000001	26554.9589999999	771.011999999989	1753.396	33044.0870000001	4941.17400000002	585.480000000012	24916.9384999999	9576.08849999996
555	12834.224	870.122500000012	26214.4435	7116.91900000006	602.416000000005	4887.44800000004	560.880000000011	7544.72849999997	3558.41549999999	2655.91549999998	13862.8815	53877.8065000001	26554.9589999999	1150.343	551.163499999996	26982.7200000001	8710.94149999999	466.043999999996	24916.9384999999	10661.4125
556	249197.908000002	317712.4795	0	0	1506748.324	233225.680999998	194472.271000002	619932.698499998	140956.996000001	0	44716.3860000007	429131.5	384739.943000004	0	57541.4820000008	181967.134000003	212182.356000001	0	149411.7635	203347.818500001
557	461510.974999998	312051.895999997	135221.554500002	254534.717499998	216014.837999999	341824.071500001	294961.543499997	0	0	147230.724499999	0	377821.313500002	189601.400500004	86662.0940000005	361695.812000002	390039.097500002	321879.426500002	137062.4465	417960.2115	299707.779500001
558	71486.6889999991	78583.0049999996	74144.5939999994	93492.5249999999	215088.901000002	103779.750499999	91440.7364999986	117169.838000001	0	49463.5730000013	126843.987500001	81989.1939999998	108846.683999998	48241.0784999985	178254.910000001	172429.496500001	102790.233	95494.6189999995	81523.2315000012	69045.4435000007
559	330664.081499999	152535.535499995	160981.762000002	304336.868500002	70313.9039999978	294068.018999999	102562.678	129089.0235	271271.755500001	109716.4335	277654.181	60626.1839999987	86968.1005000013	130534.937	79933.8074999982	195989.401000001	194503.976499999	81507.181500001	256860.4605	79103.7410000009
560	173652.734999999	2317673.317	49983.3849999987	200507.746500002	142780.364999998	130070.834500001	123162.975	147883.096500001	81563.9209999989	185750.583500002	204401.179000001	173293.181000001	196658.9335	54858.3225000009	49505.1400000005	84129.9900000003	83081.5870000001	153393.2825	56495.4674999997	123777.330500001
561	207686.923999999	971851.115999998	219794.228999998	180748.496000002	800071.979500002	147556.294499999	152535.122499999	54662.7589999999	179943.748499999	179040.577000001	123568.123	298196.224999999	94000.0099999999	172153.007499998	240243.9125	310753.581999998	137147.059999999	142694.6775	262216.323500001	185640.545
564	0	0	0	0	203226.965500002	116396.467499999	3723451.4275	913591.310500007	362230.985500002	236364.807	1057681.4945	0	0	6012824.25	1431823.268	0	1797961.94650001	1467182.7045	0	0
565	88389.4079999997	109472.271499998	94957.8125000017	90479.3955000002	437696.973999999	57997.8084999997	120171.567	139398.654000001	73815.8549999999	90116.7239999997	34793.8584999999	121491.463	39418.2820000003	88973.203	54090.1849999991	80240.4470000003	152565.386999999	145094.164	157957.042500001	34400.6445000011
566	137412.068	308190.7115	72026.7200000007	179748.815500001	93706.3905000002	230673.807499999	418490.219500001	245466.4895	125385.2	120072.254499998	201395.994	218596.8125	176506.933	75187.2379999984	139691.903499999	212191.5165	138659.7015	388497.537500001	130508.545	297795.449499998
567	81685.4945000006	349325.819	24107.7990000001	64911.3055000009	216973.089499999	42673.812	85236.7719999998	123864.189	56197.0829999995	39994.4399999987	45720.5765	42652.4520000005	29456.5099999999	80574.8459999994	51765.932	80655.9839999992	25810.7305000003	36916.8970000002	25975.1555000011	78915.8994999996
569	101732.563	138653.362	417351.019000002	62544.3329999991	42788.4729999988	106338.979999999	158839.2745	221473.445500001	86959.7200000006	67162.9704999996	92342.726999999	92147.6230000004	182181.989	143548.178000001	164978.831999999	267267.898500001	43276.9499999998	267560.734999999	249731.5455	40864.8139999999
570	0	39232.0085000009	48718.4834999998	36835.3475000006	337426.692499999	41326.5604999998	24042.9230000002	119908.7355	90473.2690000003	40137.5905000006	69892.3265000007	40488.6970000001	145243.184499999	40438.0899999993	125834.2285	26541.7614999992	67804.2840000002	105280.609	77102.569499999	48619.932499999
571	88423.6205000004	80290.6365000022	131624.236500001	165036.7805	154964.713000001	188840.993	65548.1815000007	131327.651999998	123365.074500001	145715.005499999	60182.8180000009	40488.6970000001	186638.426	120088.0365	104395.717000001	161142.4195	136312.605	35402.1135000002	90962.4480000007	156960.305500001
572	83740.4735000007	824982.660499999	94464.7245000004	26611.5119999999	37700.8320000014	154422.478000001	78891.9674999997	53672.0460000002	28456.9949999997	154607.678499999	66826.851	125078.8085	104501.0065	26671.9415000004	38688.9900000005	39488.7404999993	119209.3805	128105.4835	125346.718999999	99011.4764999995
573	0	629177.748500003	159586.0815	204221.1275	77287.9369999996	201040.8525	0	92914.9835000007	24062.2630000008	47769.9589999991	116527.5215	49802.5764999996	57718.5299999998	131018.6615	151034.399000001	171332.655500001	216983.244000001	141247.229	156694.4225	158427.926500001
574	59994.7720000003	39858.4945000014	49625.0275000009	48082.9739999992	244992.320000001	76443.5615000007	60129.1609999997	23254.9314999993	98026.4214999997	61486.7159999999	100929.96	78861.0559999993	62284.2499999999	61091.8550000003	80762.8044999994	37633.1395000008	37113.4640000002	62132.0539999996	86775.0059999998	24677.2079999996
575	73384.962500001	194439.366500001	55670.9140000017	144600.251000001	1085969.5105	230017.287000001	111637.8475	53967.9355000006	81957.9864999981	153742.285	53684.9260000002	85630.4780000002	319891.084999999	95455.8989999998	186494.0095	132821.6365	148179.140500001	150103.393999999	80126.7805000008	52016.6775000009
576	218738.233999998	145257.666999998	94654.7555000001	178524.707	35834.4370000003	72294.1104999987	265151.064499999	91479.7959999995	46691.7749999995	98755.5865000001	0	75522.0955000001	223559.657500001	23025.3660000005	0	72026.1544999999	435577.113000001	227612.570999999	164341.054000001	168170.094000001
577	73967.4555000005	106993.246	129855.052	59178.1620000002	65899.1169999996	63614.5705000009	142865.466500001	20660.9700000001	57925.898000001	44722.3330000027	28099.6659999994	47122.5620000005	189388.0975	47471.6759999991	101467.751000001	139195.4305	130863.2965	250526.186	44017.8615000002	109595.329
578	63055.6205	30453.5099999998	42832.1655000001	61452.6270000003	28361.9700000006	21728.0300000005	112983.131000001	52773.6794999997	43345.0020000003	87785.69	51762.0870000001	35233.6839999991	33721.4509999995	41848.5950000003	74942.2359999996	83507.8614999996	59440.8574999997	40429.3860000005	29104.8295000002	52491.7385000002
579	107848.448	61966.4924999982	68895.7720000005	49606.0540000006	29254.5110000002	35445.8940000003	104473.923500001	104599.425999999	134329.664	33502.6865000005	82659.9159999996	122529.764	35956.1425000007	127602.17	43453.8390000004	113952.1325	114383.7435	187239.454499999	71439.4835000013	141778.312
580	44591.3180000003	31269.9740000011	93762.4685000002	73944.309999999	273654.751	78898.9365000003	57383.7209999999	44092.6484999996	22881.3110000004	35674.9435000003	74454.11	36764.8299999991	47051.1329999996	56035.3005000003	54036.3584999989	45999.1700000004	36750.11	68166.4110000004	57881.7014999998	33608.1399999999
581	114754.450999999	52855.7804999999	44444.9950000004	92180.2599999997	25265.4539999991	73227.3669999999	72264.1900000007	44649.4574999996	90673.4990000006	62243.003999999	90803.2645000003	93409.3535000006	118437.419000001	91220.6375000001	21593.3500000003	87453.2225000002	35136.2470000008	109287.2815	17161.1350000003	149021.649500001
582	8844.01649999991	0	29930.8630000002	16462.4565000003	8130.78350000002	10349.6114999999	47558.7495000001	7653.91800000012	5162.50299999986	0	18943.7704999996	43027.4585000001	53545.912	148452.639500001	640.184999999991	42891.4924999998	22132.96	13077.9155	1091.574	25432.612
583	7590.98499999996	0	19755.8245000002	10057.3634999999	12218.6719999999	5420.75649999986	21931.7274999998	7653.91800000012	2654.44799999993	5113.1489999999	34647.0905000003	29453.0729999999	26353.6224999999	0	0	69393.4109999998	10243.65	11929.85	1091.574	16397.2329999997
584	20911.4645	53739.4264999999	79934.7670000003	21501.2109999997	19249.0365000001	9456.02150000022	19378.7105	8420.75600000012	2095.07199999996	23700.1405000005	16247.1325000001	40108.6809999999	31873.2290000002	9696.23350000015	4463.98549999998	13440.9724999998	19250.5385000002	1453.483	88169.5739999999	4815.82300000013
586	30339.2679999997	91275.6549999996	68556.6104999996	35037.1959999999	143047.104	53060.0824999998	17065.4134999994	16623.8489999996	61083.7295000004	26709.6449999994	25581.1904999995	57878.1360000003	19444.3474999999	24895.2380000002	45281.4910000001	34663.4545000001	37387.456	42648.9549999998	97617.5635000003	45415.2570000003
587	10998.2229999998	6337.56249999996	64064.586	38477.1854999997	28822.4149999999	8204.60999999988	29960.6839999998	5080.75899999999	1045.36299999996	5924.00999999985	14688.4020000002	18104.1035	31869.442	3386.00200000003	0	8486.15499999969	51348.4455	935.86900000003	184008.2825	7712.64699999997
589	12305.7025	87728.6704999997	19881.4909999998	23463.0840000001	16863.0059999998	8777.576	16901.3159999999	10554.6705	1266.35000000004	19258.0244999997	6109.73099999976	11659.5325000003	20298.0135000002	13403.3874999999	4463.98549999998	32622.5869999999	7657.18449999999	8563.85400000008	27642.7835000001	4891.71499999986
590	12305.7025	68384.7464999996	19881.4909999998	23554.9025	13501.2359999999	8777.576	16901.3159999999	6003.61900000001	1266.35000000004	19258.0244999997	6109.73099999976	27648.5269999998	41162.3919999999	13403.3874999999	10573.9154999999	18051.9510000001	2913.92549999998	8563.85400000008	27642.7835000001	5043.49399999991
594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	451387.722499999	244733.030499997	183209.664499999	204494.934	185092.812000004	57164.8024999994	200043.281	284984.7235	202514.09	94236.4650000018	224210.014	97113.7900000001	92971.2289999994	0	74692.5675000013	203963.6645	125651.834999998	56451.9520000003	0	0
596	13062.245	314.783999999998	36198.9964999999	74523.1930000002	79805.9979999998	29500.915	23875.9605	132855.4115	27526.2215	49027.1310000001	0	103533.0985	41989.237	55057.9575	237.655	14134.7219999999	22898.2195	64185.6584999998	97399.6220000003	77524.0379999997
597	14387.1545	0	23513.1975	50684.0775000001	39016.9895	18746.4115	7366.30099999994	115431.637499999	14530.9105000001	37035.4989999999	391.601499999996	57637.2185000002	16185.658	19239.86	0	11338.3415	10740.035	21220.314	51238.0545	31215.4915000002
598	4526.26799999995	0	7846.33100000015	2160.14799999999	4224.60749999996	0	6715.37249999995	9264.09400000009	116806.667	0	2563.80999999994	0	3947.23799999993	0	0	0	9673.51349999993	0	10490.9484999999	0
600	0	364.270499999998	0	0	0	0	0	2090335.97099999	309.581999999999	0	0	0	0	210.786000000001	0	0	0	290.763000000001	0	0
601	499.742500000003	15887.4170000001	7696.52549999993	15105.614	1679.617	6436.08399999994	967.467000000008	1212409.461	0	0	3030.06749999997	7071.58900000004	1250.8645	241.832000000003	0	23542.8690000001	2877.54949999997	3596.7475	1213.15350000001	23933.3754999999
602	12867.37	0	33341.533	66886.5059999998	22146.0954999999	36401.4354999999	25297.1664999999	621566.429999999	35174.3225	74933.4639999999	0	42576.765	31886.508	49308.1655000001	0	40152.7374999999	33531.0104999998	47619.9180000001	70082.1359999999	79490.2450000003
603	794.219999999995	201.4125	13626.5540000001	64998.4460000007	3337.44600000001	7764.21100000006	17251.0074999999	763065.007999993	23239.1949999998	30555.1985000001	180.345000000002	21120.5464999997	43457.085	25893.3165000003	194.2675	9699.60049999992	7470.38299999989	20941.9950000002	105122.608000001	35447.4114999999
604	0	4429.63250000001	0	0	0	0	0	292542.814500002	0	0	1928.84400000001	1087.96400000001	2598.94	882.089999999987	0	0	1001.642	0	854.100000000005	0
605	4719.14799999997	21185.8635	5604.72899999999	3240.46799999999	1165.39849999997	17140.926	0	457302.728000001	1447.10799999999	2260.07200000002	6047.55500000006	7683.03100000001	2882.24099999998	5358.47649999995	1626.46799999999	9492.3285	1612.44500000001	8904.84300000013	3604.40999999997	43384.3855000002
606	83826.2919999999	0	38196.053	58368.7949999995	74069.7420000001	32852.2740000001	24863.291	383410.582500002	59397.6765000004	47340.2264999998	64447.3334999997	62252.9199999999	73961.6409999996	50102.1375	38682.4354999996	69463.5720000007	32963.4799999999	53413.8399999999	49009.7965000005	51993.7925
607	7218.33600000003	90365.0789999999	46265.2369999999	0	13929.2345000001	11291.352	25737.4039999999	353627.406499998	1842.18749999997	0	13032.8580000002	18330.6624999999	54790.5734999997	0	0	31979.8249999998	50739.4920000003	0	1360.67099999999	0
608	36381.6760000001	9519.26050000009	26880.1654999999	27956.765	20945.034	32069.2504999999	30919.7024999999	348108.177000004	22792.3324999999	25460.9765000001	11660.7620000001	40411.563	39734.0695000005	27537.7014999999	27541.979	41288.2295000002	27024.2859999999	36311.0845000002	12669.2704999999	19003.5655000001
609	0	325.464499999998	333.994500000001	4763.22550000003	516.792000000001	384.251000000003	1995.96449999999	245941.473999998	1981.49649999999	2936.983	0	0	3960.801	1312.73400000001	0	1867.62499999999	644.323499999989	200.140999999996	5560.47350000001	1234.29999999999
610	22295.6379999998	3168.98150000001	39791.3965000001	18959.9379999999	2902.544	8400.56600000012	19926.7830000001	419800.262	29520.375	24155.0889999998	22020.4084999999	78339.5170000007	60818.8475000003	14500.3970000001	7299.84899999997	76427.0474999991	24960.7999999999	75815.8854999997	16953.9	32269.3420000002
611	0	0	0	0	35819.7960000001	0	0	187176.24	0	0	0	0	0	0	0	0	0	0	142626.087	0
612	0	0	0	0	0	0	0	246185.916	0	0	0	0	0	0	0	0	0	0	0	0
613	5361.60299999998	0	28419.0660000001	55035.7575000002	26456.8765000001	21990.8630000001	33183.4179999998	150784.483499999	39661.7244999999	50052.0455000001	244.210999999996	42859.4579999995	48652.0199999999	42616.0220000003	0	27716.4834999999	21641.6374999998	39286.8480000003	75235.5300000003	53195.3354999999
614	21389.4330000002	96572.3919999998	40822.6684999996	16239.7340000001	5398.82600000004	10302.034	7171.35200000004	19045.1050000002	31657.6199999997	35299.8320000001	33529.769	35726.5659999999	20224.3989999999	19932.824	13813.982	34759.1825000001	14754.445	11573.8524999999	29855.2864999999	13003.714
615	26241.815	70220.1415000001	28154.3474999999	13359.8025000001	9460.9575000002	11372.5309999999	18530.0725000001	134539.5535	25856.5845	18674.5710000001	22277.0835000001	36129.9390000002	23926.9575	21407.0235000001	15747.5244999998	34448.1269999999	15069.4905	14875.371	27549.1999999997	20232.4849999999
616	13761.882	8049.69649999999	12480.105	16008.7944999999	1844.798	4729.40700000001	6216.09000000004	177069.9645	8169.73199999996	3397.90349999998	21820.459	4842.924	12267.3245	1402.4085	8297.46450000008	6070.97599999991	9644.606	4976.09750000003	1486.62099999999	11042.4920000001
617	50142.8835	102778.2855	21992.7125000001	6926.6249999999	3361.55999999994	12077.6680000001	15676.4359999999	175467.182	34889.0030000003	28139.3549999999	70390.0459999994	13834.1750000001	42844.3665000001	20061.9724999999	28068.9095	60502.6889999997	12018.8109999999	4380.01199999991	40482.2365	20005.2985
618	4630.44850000002	78122.7959999993	6808.28299999998	2223.08750000002	3702.71199999998	4153.0505	0	45328.8140000011	0	2581.51199999999	23573.5779999999	64364.0389999999	19676.8784999998	1341.90150000001	1667.25599999999	8065.77900000007	4992.63249999997	1677.4125	791.203000000014	9104.05100000001
619	33102.0860000002	144798.795999999	45343.274	16742.2580000001	24396.5745000002	15876.0419999998	17125.0835000002	127655.217999999	23668.6645	57581.0415000004	27091.4275	28727.8645	47278.7180000002	27292.8875	24249.8974999996	43536.0955	19874.431	42133.4975000001	42939.388	34382.5759999998
620	11246.5295	237.002499999999	34792.7544999999	62587.7935000001	70960.5404999998	25244.927	15730.756	122522.163	24033.869	43847.2510000001	0	98711.3185000002	36767.7125	44699.8555	239.148000000001	11391.5314999999	18657.6335	52147.1694999998	103805.5265	68685.5834999998
621	19613.0549999998	37971.3165000001	17795.7445000001	27387.8444999999	11317.943	10819.71	6586.65299999999	124336.271500001	11021.5495	18390.0065	11816.484	15685.119	17679.4225	32039.1145000001	6786.80850000001	45096.5890000001	9082.40799999998	17426.752	17317.5149999999	10575.186
622	6238.81250000002	327.200000000001	21529.6500000002	35948.8504999998	35379.2529999997	14245.5735	19214.531	87727.8695000003	12737.619	25778.6225	437.479499999995	60094.7435000001	17800.7104999998	23315.2579999999	300.471999999993	6912.9195	9417.0295	34272.6075	53713.8520000001	41269.9905
623	0	511.208	0	0	0	0	0	38423.9640000001	2023.39600000001	0	299.936999999995	0	0	2171.88049999999	379.32	0	4223.483	0	0	0
624	0	0	3427.87800000003	0	0	0	0	127571.267000001	0	0	8761.96149999991	0	0	0	0	0	0	0	0	0
625	22792.2619999999	3004.41349999998	16576.653	15211.4330000001	12552.7055	14546.539	22439.8535000004	131650.3965	19544.3465000001	19319.9049999999	17097.6719999999	37384.3335000001	53475.3099999997	16517.2119999999	14871.2570000001	46339.9104999997	11691.5425000001	13305.3010000002	20057.9219999999	21974.4430000001
626	0	687.750000000001	254.67	201.043499999998	0	259.040999999998	0	27217.5805	0	0	0	0	323.080000000001	0	0	626.322	0	166.667999999997	177.012	0
628	6238.81250000002	327.200000000001	21529.6500000002	35948.8504999998	35379.2529999997	14245.5735	17894.0144999999	75306.0115000006	12111.6204999998	25778.6225	437.479499999995	50731.5570000005	16838.1235	23315.2579999999	0	6740.11349999997	9875.60399999983	34272.6075	42779.0620000001	39326.4310000003
630	6478.70749999999	8834.534	10521.5559999999	4933.82149999999	9067.7245	5438.46399999998	10341.3255	55120.8975000003	13912.2435000001	11090.23	3029.44500000002	10394.906	12047.525	5239.88750000001	4050.6345	7467.24500000002	6202.63749999998	6543.39399999998	10327.0405	8382.72899999998
631	4253.78999999999	0	6037.322	19697.3035	6535.85399999999	9727.06499999997	4247.12149999999	92567.307	6324.9045	8502.97700000001	0	11043.4615	9498.78250000001	15333.422	0	7472.71299999999	7223.12400000001	16139.4165	20614.4259999999	19396.607
633	2474.25950000001	0	2612.29750000001	1962.98399999998	3332.51499999999	672.195000000001	11635.9	100131.3575	10744.374	19205.442	0	2354.74550000001	14658.034	4766.928	0	2456.845	4625.20900000001	36203.2535	5399.63750000001	10408.609
634	6948.5375	10173.2835	11101.781	3914.09	12684.2825	5006.52850000001	5913.743	214343.2755	9247.27149999998	6531.24799999998	5106.43599999999	6204.47199999999	11158.011	1606.67	3560.165	3699.366	6002.68300000001	4475.83750000001	10921.867	9537.16350000001
635	23124.3130000001	3445.00949999995	13189.82	11757.441	9843.29999999998	11241.7019999999	14747.221	66515.6729999994	13065.5949999998	15622.5530000001	9038.21000000006	19401.8480000002	20394.4700000001	15782.2774999999	13261.303	19344.8779999998	8269.87250000003	16891.4465	18819.6535	14951.494
636	13146.214	5710.69749999999	29454.276	8561.07950000001	25340.53	12421.801	7360.6405	244770.1595	39280.335	8250.99250000001	12434.5945	27068.4745	31589.511	6904.583	4312.2165	561.034500000002	16599.7595	22931.0945	11624.791	0
637	13568.7840000001	11649.9544999998	13580.2164999999	28655.3150000002	29013.1524999998	10388.8040000001	10240.304	28227.0565000001	27866.7190000002	28024.8345000001	19691.3175000001	40145.1330000001	18903.4824999999	40101.8455	13719.8295000001	32804.1159999996	37116.6115000001	29731.503	44191.3709999999	19160.6705000002
638	0	6005.96749999999	5287.50999999995	0	0	0	0	91492.3195000001	0	0	0	0	0	0	0	0	0	0	0	0
639	3109.2325	4795.6405	5644.82000000001	3169.8515	7408.48500000002	2198.676	4936.19649999999	29187.6884999999	11008.044	6075.42699999999	2898.92200000001	5323.56449999999	4434.91250000001	1643.95049999999	2020.02799999999	3067.2715	3904.72600000001	3661.81299999999	5043.82699999999	4785.65950000001
640	5600.463	9459.17649999985	14752.4720000001	0	0	7056.91999999991	8829.286	27978.643	0	0	0	4752.72000000002	5793.07600000002	0	0	0	5613.72000000011	0	0	0
641	9602.931	31805.1304999998	13252.6875000001	2570.66350000004	13951.4375	4918.67700000004	9162.35550000001	29224.1639999998	9522.52100000002	23239.472	8287.46350000004	14142.446	19645.494	13113.739	7487.82849999997	22672.2885000001	6496.37800000004	13264.943	13551.0030000001	14061.5959999999
642	0	0	0	16416.1305	0	3737.76599999999	6695.24900000002	28097.7840000003	0	924.904999999992	586.403999999997	53191.4109999999	0	0	0	66823.2304999999	10527.2245000001	2970.83499999999	0	6631.10249999999
645	1441.3025	594.593999999997	11452.421	19099.5795	8710.28500000001	4050.09	0	58751.9910000001	5812.48900000001	11537.0715	429.155999999998	19323.4755	8680.52500000002	5966.34400000001	394.998999999997	8344.64449999998	2312.15850000001	7821.58300000001	10766.249	9901.75449999999
646	0	58899.3785	0	0	0	0	0	77019.565	0	0	0	47901.899	0	0	0	0	0	0	0	0
648	880.152499999995	0	5285.9185	8769.43250000001	1912.741	1347.919	0	37720.1545	1362.95	7508.56150000001	0	5535.18949999999	2843.981	2065.053	0	10080.19	8367.35600000003	1584.2985	11838.6415	12771.2545
649	2870.335	3156.061	10861.272	4677.5295	4889.02050000001	2516.932	2242.36049999998	19888.162	4109.27250000003	3036.02449999999	4460.97	6232.61400000002	5497.7735	1953.58850000001	1384.95500000001	2006.31999999999	4697.27750000004	5715.49150000001	4599.33449999997	4769.693
651	33102.0860000002	15803.1650000002	0	16742.2580000001	24396.5745000002	0	17125.0835000002	14775.288	19938.5845	57581.0415000004	4901.38350000002	28727.8645	47278.7180000002	2621.82049999998	24249.8974999996	7572.54799999994	19874.431	42133.4975000001	42939.388	34382.5759999998
652	50142.8835	9125.157	28038.3570000001	6926.6249999999	3361.55999999994	12077.6680000001	15676.4359999999	16318.2	34889.0030000003	29324.9049999999	73913.3839999994	16671.0960000001	45193.1430000001	20061.9724999999	28068.9095	64890.0524999997	12018.8109999999	4380.01199999991	40482.2365	20005.2985
653	211.559999999999	194.089	437.567000000003	1904.11849999999	0	749.113499999999	0	35973.2615	1679.99699999999	1620.2235	0	0	4187.9175	528.624999999997	224.474499999999	6424.00949999998	1504.748	207.009999999999	1464.283	219.827000000001
654	1837.85299999999	3500.1105	0	1575.37550000001	9439.96149999999	4755.0615	8408.47799999999	33483.7755	9548.8215	2624.13199999999	190.124000000001	3291.5805	7903.556	4526.191	1511.97250000001	581.759499999997	8452.65500000001	7647.75	9178.9285	0
656	6426.8175	10116.122	2431.74999999998	832.358000000005	2513.47249999999	0	3120.93150000004	21967.741	4381.97300000004	1353.38550000002	4463.95900000002	0	1225.50000000002	1078.13599999999	2453.72399999999	2836.38149999999	2727.568	2757.2705	4441.73900000001	3865.49650000002
657	3295.00800000001	25764.5395	5422.00450000004	1197.01249999998	2355.22750000001	1584.61600000001	2906.29049999996	15742.0035000001	5632.62449999998	4135.13399999995	10001.1100000001	3554.14100000003	4367.21249999998	0	2681.376	8680.10249999995	1637.219	1398.35250000001	3406.88099999998	2535.62399999999
659	2248.2215	284.924999999998	4275.9085	2089.7565	9982.89500000002	645.625500000001	0	3959.63	791.990499999996	2270.89000000001	0	11590.8865	526.119	760.495999999994	0	1600.9395	2631.26750000001	1509.301	8465.37099999996	6048.59600000001
661	32414.6270000002	55823.1580000002	27306.1209999999	2739.63499999999	8266.64800000007	2648.73600000001	20489.1870000001	8078.56799999999	4536.02850000003	16383.834	9280.09100000001	3018.62799999997	20607.445	15187.802	15741.2315000001	103059.9445	14619.778	2769.74800000006	40655.2480000004	5162.71999999993
662	65238.1900000003	0	204.062500000003	0	0	0	252.650000000003	716.373000000003	121388.096000002	2262.58800000001	0	92120.7994999997	130788.065500001	120190.1435	0	205.947000000001	31355.9595000001	0	276.737500000001	51089.1625000001
663	401482.674999999	525564.208000004	202347.602500001	109926.8985	193450.037	154742.805	237579.832999999	161100.489000002	91106.5985000006	398225.718000001	273790.991500001	133814.189999998	222688.9135	89970.1394999999	435238.174000002	156862.544500002	169431.3775	383144.1725	197390.464	295403.734000001
664	287170.578999998	73304.2904999983	194577.619000001	191244.8565	67726.3859999967	99352.9540000012	297527.8455	118623.478	329591.457999999	180218.278999998	143030.502500001	186452.850999998	261119.6195	265091.153499999	138994.696499999	229381.594999999	273511.873	312311.228000002	286138.808500001	283957.732000001
665	56328.2529999996	57401.3594999987	156760.425000001	28174.5459999995	643507.202	106084.23	59433.7930000001	40119.5719999996	105337.4375	72086.6134999997	56408.7975000002	62273.1904999999	152050.288	55408.3030000008	88603.9584999986	136524.6425	74101.1745000006	87106.3975000005	60625.3110000013	41887.7565000002
666	66884.1695000008	115289.410000001	126732.8425	54556.6294999999	600785.562000001	28368.8234999994	54833.4655	99622.1474999999	29383.1139999994	72086.6134999997	52055.6305000003	61961.0740000005	76300.9109999994	94092.4199999993	73799.6910000001	59387.044	42461.5664999998	42958.8344999994	74549.3310000001	42628.622500001
667	48560.0005000003	54208.7314999991	31795.5194999994	75900.9585000013	48725.3959999986	122607.832	45702.613	92479.1725000007	54478.0880000002	37419.5365000003	73112.0789999999	89720.8400000008	67349.316999999	34928.5365000001	79251.4769999998	68325.3364999992	68164.821	0	95674.3255	75029.4155000004
668	168308.144	737532.996999997	165703.7215	96187.2005000007	1094068.2885	187619.2695	58263.2175000008	171296.989	261640.2825	38804.7609999989	94897.803000001	101106.23	79580.0645000003	56912.7210000001	268250.4705	99247.6124999993	81960.1509999993	131504.147	139075.726499999	154775.8745
669	240290.077500001	53911	79454.0514999989	128852.078	369006.6275	40394.2334999991	50746.9654999994	130133.894000001	57923.2250000002	59541.3619999998	71120.2410000012	205873.952000001	121649.828	150677.612	91095.297999999	118627.919500001	58155.6790000008	130113.508499998	100733.926	78140.9945
670	53184.8900000004	473541.606000001	114391.9075	61330.1230000004	236992.928999999	235240.6045	94192.3190000004	92993.8100000004	128501.589	122131.225999999	55195.925	85639.1764999991	110862.7885	64372.2515000007	74804.1030000001	0	49014.9019999995	117860.964000001	139305.336499999	113000.796
671	13825.8135	98175.341	25255.4620000001	5026.27299999993	13258.3195	11063.1954999999	12641.3499999999	76166.2390000001	15733.7230000002	17943.4960000001	20310.262	20362.0340000001	14944.3394999999	13709.6965	9301.26800000008	20586.9200000001	6454.09800000005	13393.7495	19705.4355000001	16509.181
672	221502.763999999	39968.5649999996	235366.739	35034.1360000001	363396.354000003	69122.5664999999	146595.581500001	198329.0215	117737.840500001	212081.967	139413.555500001	71948.2505	186550.653500001	67071.2155000002	105637.871	84414.9804999996	215946.134999999	81452.9874999998	66188.4935000009	207641.227
673	96153.2575000006	230682.610000003	44390.8034999997	124009.757	365954.125499998	45640.2785000006	145875.7675	55901.5104999996	84681.7449999995	57548.1029999997	52245.9480000002	141097.3295	46781.2390000012	110995.865	67872.6179999999	30476.8255	121357.5535	58086.5820000005	46361.8945000009	71673.616
674	127863.148	297487.146999999	213656.434	90401.1084999993	36081.9880000003	45287.7595000003	103999.744000001	28623.9070000002	159144.7345	91353.7040000002	41984.7834999997	137707.055	47014.3919999994	58004.1520000002	58665.3405000001	88166.0995000004	105166.491499999	44973.0690000006	30938.9110000004	112065.205499999
