row ID	s47_repeat_BB5_01_51298.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
432	95016.519500001	0	0	41714.6429999991	164570.289500001	158819.799999999	0	26753.5139999998	115573.689	44482.1865000006	26971.1710000004	115396.686000001	135633.7935	0	49490.7009999982	56804.0550000011	0	40776.9024999986	0	45083.5675000001
433	47997.8774999997	46623.2139999989	98517.1110000003	57257.985999999	42017.8509999991	104956.7375	60862.2570000003	70389.4704999999	62985.3600000002	53644.4595000002	77788.983000001	67653.0339999994	103525.7465	72895.812	427034.646999998	88035.6955	128163.873999999	82581.7394999995	82124.5935000002	93480.0450000001
434	377471.757499998	98077.018500001	0	66468.7815000018	113802.671000001	140346.2845	29866.4904999997	51028.4550000004	37232.4254999999	73764.4754999993	70716.1274999991	127263.6985	0	117455.196	86397.2550000005	56033.5070000008	59995.1750000003	65240.6240000013	51537.0344999999	67443.1050000009
435	43758.4790000014	94612.1704999971	57352.8119999986	298057.218500002	57073.6539999998	133596.556999998	0	219413.051499999	96982.2794999991	89694.8009999983	109753.091	174391.012499999	65291.8504999996	154753.937	42846.8040000009	272534.497999999	0	127536.997500001	0	61901.3870000005
436	293762.372000003	155335.5355	55458.2340000001	106228.834999999	138030.983000001	78465.2950000001	161486.864	119634.542	154525.9025	167132.553000001	116097.435500001	145278.217499999	151086.076500001	168908.149	1090545.3515	145065.044	103363.3615	36653.8475000013	71976.3289999993	114526.333000002
437	163633.746499998	78648.0549999995	185341.324	91416.8004999999	93582.1644999993	97820.7924999996	55262.9550000005	71395.2955000012	61366.5559999997	68791.773	51273.9959999991	68717.165	116125.595	292290.012	167293.202999998	146127.379999999	87365.0090000009	104942.349500001	106989.11	36076.8974999992
438	89183.1865000025	134476.626999999	54549.1689999993	137112.897	125586.103000001	125496.3655	177609.771499999	53097.1759999999	111412.0175	166760.675	234191.6015	86772.290500001	435314.3845	141909.432500001	128006.786999998	93343.4114999989	153549.727500001	88745.427	109254.6725	138158.837999999
439	88655.9679999972	48977.18	83163.4084999991	167858.063499999	103380.9715	46767.7759999992	189525.6235	161427.726500001	95920.6784999998	62589.2385000008	164721.4725	161091.9575	189513.144999999	159426.0265	392111.6415	153092.3075	47786.2505000001	114052.699000001	62631.6540000006	129705.679
440	45271.3799999996	88649.0674999988	50576.9560000002	62407.0009999998	84488.4565000006	92584.6645000002	39007.4594999995	25880.7029999999	79109.393	51323.5670000004	128940.004	129828.1025	115772.3445	72419.1309999997	43678.5305000003	27160.8309999995	53532.3405000001	83319.8249999994	139657.5425	24150.2589999994
441	40587.5399999997	100631.104999999	127582.1455	183213.6165	169848.640499999	127288.9865	93858.0234999996	91099.9554999997	83144.3024999999	93282.3039999989	61277.3315000009	89604.3325000004	128533.627999999	92964.0635000004	79785.5844999983	215900.5025	206160.411999999	168230.958	146191.774000001	46891.1624999989
442	42129.3839999982	46702.6085000012	47279.1400000008	60374.7709999998	45657.4580000002	77025.5294999993	61385.661	69125.9664999994	33630.3105000001	61000.8744999996	58184.6750000011	53049.8425000003	79568.4304999996	30967.3740000003	39952.1760000015	64418.9624999999	53355.9869999995	90301.8850000008	30942.6974999993	45052.830499999
443	110831.395000002	62399.190999999	77829.9100000007	73880.6649999996	101765.278000001	157685.5865	117264.6215	69133.39	76183.3449999995	73068.3780000006	69604.5690000001	29054.5795000001	77064.3930000002	45373.6614999999	36805.1684999992	74365.0154999997	49104.4225	126945.7935	29474.7500000007	68187.7249999998
444	37503.6480000008	62994.8675000004	38360.0230000001	72058.3120000007	36750.7725000001	38652.2504999999	77329.9155000001	35141.7274999997	36346.9750000001	60610.8150000007	91234.0875000002	90059.8000000004	91709.9719999992	24653.0160000001	74742.1100000005	89577.6780000004	93490.6574999999	60134.5420000007	58356.5205000004	92328.2520000004
445	283012.984499999	76466.2500000013	153284.0155	157245.4115	223598.555000001	251840.500499998	131476.574999999	86732.7830000005	192465.711999999	161752.109	201492.382	118845.550499999	50622.8694999997	175211.0805	107949.371999999	76085.5490000002	335119.1695	159071.345999998	151828.1495	136631.182500001
446	182647.294499996	37718.9695000006	60975.4800000006	59550.2499999999	74247.4145000009	38240.3505	110926.3855	48107.7010000003	92014.2119999998	48735.2154999994	60985.7219999995	137765.8855	50429.5894999999	63584.687	74241.0500000007	76376.4745000002	160362.2415	58350.462	36722.4235000013	35478.7645000007
447	37323.5279999984	56244.3484999991	40098.4835000002	116138.836	80090.9899999996	28368.278	83849.2945000005	77053.2585000006	109538.3345	40518.0229999997	37603.9779999995	37553.5984999997	68393.9825000003	119076.971	439115.590499998	28631.1529999994	56182.4564999996	87998.4880000005	67062.2914999999	63118.0964999999
448	109214.813499999	78048.2780000007	76030.8849999996	74731.4379999991	56855.2174999995	65366.1054999997	45270.1709999999	40857.7215000003	129307.045500001	107757.3805	42844.202499999	55836.0400000008	144570.4915	29406.1779999995	279537.364000002	92346.2600000003	49104.4225	111558.786500001	51555.0474999995	66520.0865000009
452	34273.1290000002	88019.3525000002	68267.6110000001	66673.2869999997	80190.4039999999	99964.1890000002	110848.896	64309.2145	60014.3939999996	78960.5575000004	90960.5140000005	114472.3385	69621.6829999996	56248.2385000002	343332.385499998	112162.101	119300.4495	79498.7089999996	30252.4980000007	75493.2490000004
454	167388.263499999	177786.487499998	0	286502.711499998	66939.9290000004	12417.7705000001	234891.358000002	128480.94	0	85565.3605000004	0	2746.43450000001	0	749496.3785	122432.811999999	470169.8815	6003.09599999997	26597.1809999996	314065.461	119056.9315
456	71481.2059999997	38271.8905000001	69027.7984999998	23523.044999999	38376.6789999992	50812.3895000002	41598.2025000008	58661.4464999999	53920.7684999998	37839.3929999994	45947.8440000006	24025.7459999998	70358.5729999995	111031.576	71930.3179999988	74392.4184999993	99289.8209999999	83012.7499999993	35408.9089999999	71749.8025000008
457	106245.392499999	51235.1595000004	117875.825	124299.618499999	178402.319	71285.3239999999	54968.2704999995	96068.9219999995	170221.798	188453.911	175425.106	66861.8730000011	169150.3425	135538.559500001	353860.138499999	91323.2299999989	322341.704000001	51070.0034999994	155175.169499999	134984.918499999
458	36680.4679999984	110758.6285	64305.6314999998	90576.6324999994	22157.0399999999	54639.4215000005	76949.2014999996	56312.957	152029.8315	89427.5765000008	19677.8185	45444.5799999995	172737.631499999	36018.0295000002	37053.3719999986	24834.9790000007	164454.215000001	21464.3639999999	31864.8035000006	115552.528
459	173246.968500001	66751.9884999995	39040.9650000001	23764.8400000001	48688.7095000003	40126.4559999999	39403.8195000005	24988.5049999999	52274.3979999997	61001.1615000006	80290.6960000006	24593.575	91418.1694999997	123432.069	635403.445000001	40199.3845000002	153092.200500001	37297.2729999992	40004.5315000004	72075.185
460	68053.8499999984	55939.9384999999	41933.9019999997	52159.7014999986	28518.2019999999	41934.0580000003	42002.6240000008	106300.016	44983.0500000001	99028.9194999999	63134.9729999992	73141.055	59286.8964999999	52289.5569999996	71295.9769999994	26567.504	63138.0254999995	41215.0669999999	38875.2630000003	78053.4394999999
461	739239.643000002	118291.039500001	112310.0765	55862.3625000003	81823.9954999995	98837.7605000008	56694.4174999995	80394.9495000003	75773.7174999992	177535.2675	53778.1510000001	92362.7359999997	101304.627	70953.9875000001	35562.8849999998	72215.7979999995	46615.9570000002	56956.7545000005	58238.2249999997	158582.351999999
462	132763.974000001	111822.4265	77613.0750000003	110726.348999999	199063.904000001	59976.5365000005	60382.8244999995	127294.231500001	133456.5665	160781.707500002	179418.5265	72437.3850000014	135833.7835	116693.663000001	167197.071999998	151747.276499999	142349.7745	107410.135	94553.8854999995	132644.378000001
463	129384.036	115413.328	42032.9379999995	75415.2839999987	137541.016499999	126594.940499999	25050.6419999999	49009.5075000006	60248.8805000002	110496.471	0	52354.8720000006	101678.251500001	25401.8595000002	65693.6279999991	137181.9795	61555.6329999993	63931.9235000002	130847.778499999	117302.335
464	32629.4399999997	42472.8470000004	53605.8284999996	63844.4265	66123.6194999996	39319.4889999998	107053.4605	51881.0934999998	56124.7339999999	38488.3010000001	118271.5085	62245.4354999997	37901.9659999996	101189.3365	32435.1299999998	169598.4875	42030.0839999998	181045.170000001	64638.5470000001	36742.5064999998
465	0	46356.5929999989	100862.021500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	33027.8749999999	25857.1409999997	85436.3320000003	121409.554500001	50330.9409999998	73871.5235000006	76173.7779999996	81051.3155000001	52513.0679999997	70482.592	57260.5289999997	60113.8664999999	112421.026	101189.3365	472868.4105	99935.4475000004	41399.3469999992	141975.5855	49483.0494999996	36742.5064999998
467	32340.800000002	85444.8025000001	36510.8899999997	105698.9415	55696.1389999999	63068.1315	87707.3015000005	113917.306	73449.8785	60370.646	57813.1040000004	28738.3534999998	48455.5299999999	24187.3500000001	31838.1959999994	110696.585	91836.781999999	49353.9624999997	119822.978999999	34649.0365
468	163590.243500001	49561.9260000005	40299.2264999996	18955.9014999993	21544.1510000001	20652.1364999996	59762.5989999999	56207.4980000001	41148.5024999999	28227.1309999996	62421.3649999997	18507.8590000002	23141.7970000005	64643.6949999999	143526.401000001	65560.4254999998	0	67895.1440000005	27787.8030000005	56946.7805
469	29173.4140000009	102518.582	115359.936999999	67050.0885000003	49834.8965000003	68449.3284999996	49353.5899999995	0	46575.3309999998	28701.6655000001	44269.8005000002	87160.8734999996	23141.7970000005	43896.5124999996	29693.6640000006	121854.025999999	99888.3919999997	40499.1950000003	18806.3435000001	40947.7549999999
470	109822.611999999	21934.3524999997	138964.9055	32162.2869999996	32012.5775000005	62779.0590000001	43686.9310000003	150743.352	55438.5955000006	52152.3834999993	108759.177	39069.4439999999	42305.8190000006	42050.0244999998	138960.057499999	102582.182	67251.7400000003	32340.7469999997	43173.019	31093.5389999995
471	357705.879	40664.1084999998	60914.4710000004	39441.7574999993	39964.4474999997	49280.0724999999	20818.578	87226.1635000001	84796.9315000002	28483.7950000003	56669.4629999995	36510.1354999998	20406.965	70208.3005000001	139124.265999999	41061.2615000002	44628.5885000007	31920.9509999991	50365.5245000003	39512.5455000004
472	86942.7955000016	56964.7094999995	82125.9660000003	107037.598	49834.8965000003	65664.1209999998	103471.136	95830.8329999992	92542.1969999995	93584.9675000002	90543.296	77444.5124999996	54568.9150000004	138148.5495	87982.4029999998	100160.066499999	91498.9159999992	112261.2285	130411.7805	0
473	58455.9945000011	107615.5785	121683.8735	99679.7665	151472.542500001	148079.856499999	47032.5574999994	70417.6950000002	76422.486	98799.5845000002	108931.295500001	93521.4695000007	129216.7835	31492.1640000001	88549.8239999998	135434.165	180368.04	67080.8395000002	99895.1700000001	65277.2954999997
474	29063.9144999992	55390.7700000005	59681.3544999998	21374.5069999995	56220.9909999999	99105.7009999995	21985.5405000001	30783.2234999998	61271.0129999998	54795.6245000001	64353.3444999993	40495.2900000006	88253.1220000002	23816.9999999991	308562.084	80251.3365000004	105782.885	19637.0185000002	42372.6159999998	52958.0815
475	28187.1919999988	67676.6894999995	33476.2119999996	21956.0805000004	0	51669.8599999997	32315.0750000005	79126.1234999997	74106.4985000001	57200.4864999999	36457.3969999998	26294.2540000001	112441.796	29874.538	29632.3529999989	32820.4285000005	0	58963.5790000009	37424.5120000006	37469.5019999999
476	28187.3170000003	82106.9839999988	61148.9095000003	52005.0914999999	59927.601	81400.9160000009	21702.0750000004	49042.1129999998	76572.6844999998	125749.2025	69400.2219999994	49365.5749999999	40297.8020000001	59184.8369999998	221601.141	96903.8265	0	47891.7879999998	21628.1830000003	58037.5100000004
477	25307.1714999993	67045.7379999993	73498.3845000001	30909.5970000006	23832.6450000006	33749.2360000002	78989.0820000001	51362.5325	65619.6749999997	63598.2720000001	71587.8769999997	40795.3569999996	86534.1785000006	61762.9519999996	25134.9149999991	41633.8189999995	79873.3625000006	40940.3785000004	39479.1060000006	21337.7424999993
478	146792.677000001	49858.1454999996	41482.2674999997	58752.8065	91278.9469999995	61483.3855000004	21161.0689999996	56990.1600000001	75696.3024999997	19368.2984999995	27833.4445000005	51396.7895000001	37564.7150000001	62613.9774999997	50894.158	76176.6205000006	135241.4055	67374.767	20294.9234999993	54140.0785000002
479	25841.4640000004	61487.3684999997	59836.7749999995	57165.4749999999	54715.6265000008	133257.109	51261.4519999998	22426.3000000008	71209.3039999998	90649.196	56833.8554999996	68207.8794999996	110166.3005	78758.5330000004	25353.0794999996	72380.3725000002	84588.1440000006	57320.0249999999	91152.6625	29815.4160000004
480	51215.45	82353.4835000007	32588.1605000002	32547.0135000003	43033.3120000002	56159.6185000002	92997.3759999997	74000.2799999999	82067.0500000005	54157.5050000006	76690.3475000001	74772.0870000002	109419.439	149792.846	47106.3120000012	24247.9634999996	45809.8235000007	53817.5689999993	85971.3999999997	64275.5080000002
481	97764.1495	174079.829	101385.399999999	100032.531	46129.8285000004	146708.294499999	52718.7324999989	98928.1694999992	18154.3284999991	111632.9085	103018.882	0	61427.2899999997	94110.3010000014	51144.2540000009	64742.2775000003	55896.5000000004	95141.9299999993	77287.1574999997	95277.9400000005
482	25601.9279999989	29591.6074999999	48378.7099999997	29049.3909999996	27873.8075000003	39594.8764999997	39190.4674999998	28061.2179999999	30147.0510000004	29414.0340000008	57003.5924999995	23801.513	49976.1939999997	38272.584	25751.8400000002	57889.8275000001	59458.3590000004	27341.1360000003	18606.5040000001	27922.9145
483	23484.8249999989	37663.8230000004	29765.864	18382.0199999992	26929.2645000003	66872.26	47167.3704999998	18595.4369999998	68596.1415000007	27671.8925	31916.7020000001	27970.3040000002	39541.1619999999	22972.7799999999	23343.4575000001	51009.1810000001	60017.5150000004	29067.529	37410.2715000006	27317.5084999994
484	163465.861000001	139294.328499999	75554.6325000001	109157.384	85193.7990000005	108611.100999999	87004.0190000002	119174.638	79692.4545000003	54938.8320000001	105862.000000001	115702.071500001	60684.6485	103716.661	46687.9529999992	21818.3100000001	70883.8494999997	71291.0274999994	97468.4730000003	122133.11
485	14721.9105000001	23612.5685000001	3761.63799999996	4123.78599999993	752.813000000006	10378.8945000001	7014.51150000011	884.520000000039	1622.29599999999	17513.1394999999	3958.20900000013	0	7416.66550000003	25227.3880000002	19987.6190000001	0	18058.2620000001	10847.4570000001	756.500999999981	314.975999999999
486	218664.5205	13869.7255	0	75197.3464999999	5137.37450000019	7542.97099999998	103637.395	0	100434.4165	3138.21749999996	40095.3724999994	35644.0950000003	6302.89249999998	0	46239.9384999999	25068.4104999995	67395.9655000003	233279.842000002	8098.3195000001	1438.67300000001
490	48125.7015000009	47372.2755000004	61970.5049999999	14726.3275	38681.4384999999	15838.2840000007	58832.0779999996	28651.7139999992	66965.5415000005	19382.4369999998	68664.7470000005	66525.0339999995	88953.3340000001	18641.3829999999	47193.7579999993	44007.6119999996	63483.0249999998	22749.0470000002	56192.0854999999	71873.2515
501	55032.1195	13492.1740000001	253.110000000006	30509.2110000001	7766.71800000004	5243.37099999998	11695.3715000001	13018.6425	22278.2955000001	15064.8055000002	20508.875	12090.2874999999	7456.19499999996	43300.8540000002	59383.8764999998	14432.7005	3149.273	8568.6929999999	8191.23249999999	14677.8099999999
502	113851.9345	4269.08100000003	223.628999999996	13366.4405	1054.61999999999	783.644000000003	4733.38400000002	5216.21049999993	6447.97200000007	7007.34499999993	6108.95400000003	4285.93499999999	1096.17699999997	17143.7865000002	40588.3585	7643.75949999986	0	0	2091.304	6950.82599999994
503	74710.7039999997	112788.05	1740.08699999998	232143.257499998	20375.5724999998	3327.73000000001	53510.2335000002	0	78537.3439999994	0	0	2390.26850000001	28807.0904999998	0	73042.0769999998	140949.6095	2678.54499999996	0	31298.3184999998	0
505	6875.20800000002	14291.772	3677.06950000004	22527.6229999999	20004.9915000001	5933.38650000001	24217.6989999999	23078.5870000002	23057.6634999998	6633.90900000001	29456.1125000003	406048.105999995	14271.5350000001	19840.4794999999	15361.8205	17791.3245000001	62014.3025000002	35699.4299999998	3812.00850000008	7166.23399999999
506	19391.2380000002	36352.9540000003	1337.13	16519.176	24892.0360000001	3596.31999999992	15613.5875000001	15919.0379999998	15266.109	6558.7545	7832.00799999984	394217.449000008	9077.33999999997	39313.7104999999	15022.2275	10948.6460000001	27150.3555000003	18352.1645000001	4630.76899999997	6630.272
508	401545.991499999	222720.156000002	471883.962000003	487513.512000003	471865.031499997	581124.839500005	220659.633999998	439520.227000003	459130.844500002	361224.321500003	139780.487000001	194951.704999999	455010.516000004	453857.432	396358.793499998	444782.587999995	473054.421499998	575436.683499999	434790.784499999	461748.853499997
509	192708.088	87999.7470000006	161551.986999999	180001.231500001	185776.259499999	62490.538999999	185156.2115	53436.7905000001	91294.6755000014	153102.919000001	183028.2585	150897.568500001	30347.3399999999	163640.236	168035.5245	195504.341999998	190218.841499999	174516.3285	169420.844000001	135080.2335
510	137850.029499999	84028.9205000004	891.95099999999	81897.4319999996	108360.0965	8420.50299999996	154159.492999999	91392.9874999999	158499.805500001	7165.89100000008	111652.7715	87135.5159999999	14670.0555000003	93666.2024999983	49058.0284999998	109385.347999999	135108.058500001	150215.190499999	9070.90299999998	1930.66550000004
514	38527.4954999999	11635.922	17365.748	20273.1779999999	30336.4739999999	22386.565	29706.555	2833.23	24865.237	16619.059	24775.9615	15629.3875	16028.937	35955.5654999999	23601.4725	9260.351	29758.5575	21913.728	31389.5255	19999.0425
515	0	613.360000000012	0	0	5252.63749999998	27592.8925000002	957.403499999999	410430.525000005	594.049499999999	5048.60100000004	1431.81350000001	649.291999999985	10879.3025	1747.0325	1833.76600000001	2243.8485	21597.2549999998	2127.6385	443.762499999994	2918.48299999998
516	0	0	6543.57550000005	6542.35500000003	6618.74599999996	0	9643.07550000001	70867.0285000003	0	0	0	0	0	0	3795.04349999999	0	7396.20499999997	2361.275	3433.83299999997	0
518	203.174000000001	0	0	6419.46100000004	1550.10800000001	235509.294000001	2832.42249999999	229006.816999999	0	7664.45299999995	1279.47600000001	336.420000000005	8003.4365	2236.08949999999	377.223000000003	687.914000000008	4236.29999999986	1040.62499999999	0	1214.27999999999
520	833247.114500002	216575.209999999	1876.84999999998	861615.184	0	4790.25250000003	355095.1525	185413.04	197056.523999999	0	0	116280.855999999	0	585465.802	256838.205	349300.465500001	25873.4665	225613.424	0	410993.8245
521	64715.8995000006	22093.9515	3830.45400000002	7336.84949999997	14722.027	3235.15049999997	14223.1969999999	11985.476	10485.0770000001	1183.74000000002	18936.4854999999	147287.512	10114.6115000001	14119.3274999999	5141.51250000005	14087.531	14909.4959999998	8553.21400000004	2981.81600000015	1472.56199999997
522	0	0	0	0	0	0	0	20776.852	0	0	0	0	7824.05500000009	0	3795.04349999999	0	0	0	0	0
524	57066.1989999998	0	14384.5845	4378.40049999998	18864.097	3826.12000000001	9944.87350000002	88744.1325000001	4205.16200000001	7039.29800000002	5911.19500000002	5148.90399999997	4595.05900000004	3699.1295	38876.598	22130.5425	55764.0705000001	15314.5680000001	2012.895	11097.749
525	5308.845	5792.97599999997	6167.96849999999	6891.99500000011	5279.415	17706.2914999998	24767.2390000001	43535.6724999999	0	9453.18999999994	5723.42400000002	5816.67499999994	7411.264	9493.78149999992	6073.91950000013	6480.26750000004	6183.82549999996	5266.28400000002	5522.24349999999	0
526	0	0	6152.32799999997	4723.1320000001	0	26725.1215000001	14003.7040000002	789892.911999997	4743.135	18741.954	0	0	18578.7505	0	0	23574.407	7260.19350000004	5114.99700000012	13217.083	17157.8605000001
527	0	0	4023.745	5426.69399999989	0	26725.1215000001	14003.7040000002	326187.366999997	4639.60050000004	18741.954	0	0	13046.417	0	0	13050.9749999999	7260.19350000004	0	7649.45999999997	5824.30499999994
528	0	0	5916.7899999999	7265.00599999994	0	14321.3245000001	7324.8	320147.4965	0	6503.20650000004	0	0	7986.14649999995	0	0	6286.92450000004	0	5095.03500000003	15934.9140000001	0
529	0	0	5001.88449999999	4679.16550000005	0	0	5118.82499999993	195487.260500001	4743.135	0	0	0	0	0	4619.18100000001	0	0	4686.90849999999	0	0
530	0	6017.61200000005	6912.35999999997	6109.44300000005	0	5676.13000000008	6261.80000000001	199960.878499999	6059.39099999996	0	0	5744.46599999997	6769.53600000003	6220.86250000001	0	6332.3549999999	0	6318.52649999988	0	0
531	3686.01250000001	0	0	5426.69399999989	0	0	0	61804.2984999989	0	0	0	0	0	0	0	0	0	0	0	0
532	4556.91600000005	3493.35799999997	8205.78100000011	10815.7609999998	18424.4664999999	22968.3035000002	32687.3645000001	37913.3610000009	13912.946	13064.6400000001	10647.4314999999	0	23733.9170000001	8851.09750000004	4659.89400000003	6943.00000000001	10218.7525	8581.21500000005	18345.985	15977.515
533	8345.34899999998	0	11646.1665	7538.73849999992	9485.1715	11964.482	18151.665	43760.9419999999	0	13057.9330000001	20068.0330000001	0	14556.997	5377.53199999993	5905.95899999995	6039.715	7172.745	5081.12749999996	22815.7659999999	10256.438
534	6633.033	0	11080.2755000001	13353.8275000001	15011.5579999999	39923.2335000004	33068.5650000003	30217.8485000007	8149.24599999996	18782.7855	0	0	30075.6660000001	0	9502.54199999994	18073.9765000002	0	7627.47500000014	7990.08000000003	9753.34599999996
535	5240.91449999999	770.320499999995	1341.18999999999	28306.906	8229.48200000002	3408.90400000002	1196.64700000001	28685.4524999999	5271.44100000002	4009.41199999999	4568.6145	2631.73799999999	4843.78750000004	8776.07699999997	7212.20650000008	7836.39400000006	3741.47250000007	2761.57300000001	5971.56599999999	2918.48299999998
536	0	0	0	2991.52199999999	0	0	0	9922.10800000023	0	0	0	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	180128.756499999	0	0	0	0	0	0	0	170.351999999999	0	0	0	227.820999999998	0	0
540	0	0	1734412.2075	0	243506.063999994	0	119991.190000001	0	0	0	0	1566092.31349999	0	2150996.17799999	0	0	124960.508999997	0	3947895.635	0
541	4257715.1	0	5208.29899999994	0	0	69502.1929999999	0	0	0	178452.316	0	1011500.88450001	14219.6725	0	0	0	0	0	156619.599	1894.7775
542	0	0	2497181.04	0	513692.112000009	0	872977.623500001	0	0	0	0	2171077.2145	0	2781439.0635	0	0	379683.817	0	756507.282000005	0
545	179947.3665	2494.03149999997	938.573999999981	0	5137.37450000019	8964.0045	0	4313.92800000005	0	5104.24050000001	29735.7940000001	57322.0930000004	1280.13400000003	0	21399.9449999999	11020.7389999999	0	0	3488.05999999998	0
546	78995.7024999985	10436.2465	2793.76600000001	42540.6129999997	2202.48899999996	0	41432.1439999999	36247.8354999998	30606.3689999997	0	108360.643	15701.2800000001	38767.8580000002	9718.95900000017	19138.2985000007	3079.77600000007	140473.024	5615.33300000013	0	5186.85199999994
547	142673.257000001	4244.85950000005	3171.07600000005	25695.7959999997	5074.63399999994	0	36093.2805000001	20546.0689999997	48313.5050000004	0	53185.8225000002	62082.6930000002	15213.1565000001	6315.81999999986	27973.4865000003	5491.902	74338.5565	12641.1129999999	294026.178500001	3411.51699999997
548	172914.819	8578.75900000014	6695.22500000018	25921.3209999999	2101.43799999995	1436749.4935	102714.7115	36475.3990000002	44088.7770000001	1204216.599	94031.7459999996	29407.2074999998	40281.5805000004	4844.5864999999	37932.7075000003	3963.45450000002	296743.589500001	7145.43699999995	2001737.3925	2906.77099999998
551	1826146.7685	0	101223.603499999	0	210536.0395	403775.807999997	326046.797	114756.210000001	0	195507.503499999	0	78978.6069999996	0	111694.439500002	1381163.949	0	0	80329.7315000019	80977.4674999988	0
552	478533.574499994	122089.365000001	99781.622	94654.1755000016	145356.916999999	121181.820000001	122896.543999999	42645.8810000004	148690.316500001	68154.6055000009	134284.838500002	87660.7704999991	96201.0920000002	143547.493999999	98927.283999998	141889.110999999	157512.211000001	157707.593000001	185540.311	0
553	99638.9075000006	50197.8319999994	99781.622	94882.3199999975	73801.2260000001	257920.802999998	201399.467999998	235451.317000001	0	256149.697000001	0	66405.1439999992	0	118116.6815	879129.742999995	0	0	140408.473500001	118917.1335	92693.1749999979
554	6915.05999999994	6384.15600000005	886.261999999998	17605.574	13545.4215	3334.4315	13817.436	27282.76	23905.9965	4213.39600000001	9127.55499999993	5330000.021	5049.13200000006	17633.519	7239.64999999997	10712.2165000001	43082.8224999999	12173.1600000001	2874.40649999996	3808.66299999999
555	32293.6885	7600.70550000006	828.013000000021	20716.9224999999	19551.3364999999	2317.2335	15021.9564999999	6115.40750000009	21639.5655	3265.36199999998	16106.0355	5788367.7435	4441.28999999998	14486.327	10057.5060000001	9999.30949999992	39569.5170000001	14413.0745	1695.25799999997	1272.3505
556	71994.0400000006	90223.698	0	271739.3305	0	217245.122999998	0	0	107953.741499999	0	47699.7439999995	0	149936.291000002	0	72208.7730000015	0	0	0	0	44634.2424999986
557	1488735.1945	344447.340499998	144267.930000001	0	461528.335500003	335645.450499997	141921.652499999	156372.680000001	93808.465499999	0	364902.0335	0	336733.870999998	310242.895	289059.633	210063.641499999	379157.1605	270719.486	322690.436	0
558	145621.282499999	157510.5245	73789.1324999987	134660.746000001	70357.2209999997	98222.5760000005	100112.8765	43714.4080000004	0	115090.109	155758.867499999	41617.4509999997	131550.0585	67514.1750000017	72503.2320000028	116758.180499999	140226.673500001	88490.8075000012	159494.998000001	133515.6175
559	1245773.7135	82536.777999998	133363.613000001	176935.300500001	357365.625499999	318141.404000001	398858.381499999	99678.1250000007	251841.7905	128944.634499999	146945.8995	119851.423999999	111073.559	52013.6620000001	2616817.6245	53961.5540000007	118278.0215	199077.650000001	78221.492500001	168835.915000002
560	71032.2340000017	137521.558500001	157746.541	151042.628000001	174358.712	79296.2659999997	235614.5035	189620.422499999	194737.5835	199954.618000001	48644.5540000004	96175.2319999996	104973	268737.817999999	71229.8039999986	80238.656	170749.241999999	75186.2894999998	144419.492	48231.6725
561	63690.6159999972	147909.761000002	191910.260999999	126180.869999999	227811.043999999	88966.2775000001	241479.633499999	125359.381	244217.605999999	147304.773500002	165782.015000001	140209.887999999	57786.1870000014	273226.548000001	329684.622000001	159861.711499999	127174.488999999	153938.9245	117297.45	215231.947000001
564	232770.785500002	1584843.7655	0	3967210.461	115939.145000002	993653.590000004	0	1644865.0535	1517272.6675	4931793.193	2314618.41349999	0	352157.235000001	0	174911.244500002	6379073.5055	0	3185535.808	0	3625507.03649999
565	100303.113999999	59233.4524999994	158578.1515	162532.682499998	67899.2080000002	73632.7150000002	94853.2934999997	102496.524	117687.583	85867.6329999996	85552.791000001	66798.1449999998	167828.836500001	53354.5744999999	51430.1480000013	127465.886500001	41056.1305000013	120352.306500001	69106.6225000007	85607.3490000004
566	96635.8250000006	87245.8350000011	283949.0485	135725.998	198382.419	167793.171499998	157085.8635	226420.3765	166450.153	206349.5935	240802.767499999	183029.994	140106.85	218572.5515	49494.9499999999	112898.8595	180319.3225	315188.9285	217909.593999999	156671.850499999
567	1166229.896	67494.7975000006	36821.2464999993	51143.3374999997	0	27636.5965000005	103126.898999999	24770.5599999997	27029.4665000005	41617.2379999998	31809.0359999996	59207.4145000002	32962.510000001	38522.9910000002	180504.248999997	58413.8489999998	116744.493000001	72200.9350000011	36651.3190000007	111449.073500001
