row ID	s2_BE6_01_51119.mzXML Peak area	s97_BG2_01_51481.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s45_BA7_01_51160.mzXML Peak area	s50_BG5_01_51487.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s58_BD10_01_51248.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s70_BC2_01_51061.mzXML Peak area	s75_BE11_01_51277.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s80_BC12_01_51222.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s85_BB10_01_51052.mzXML Peak area	s5_BC6_01_51069.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s100_rerun_BA6_01_51158.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s88_BD7_01_51242.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s93_BE3_01_51259.mzXML Peak area	s10_BE10_01_51275.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s15_BA3_01_51149.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s110_rerun_BB12_01_51140.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s20_BD8_01_51244.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s25_BE7_01_51121.mzXML Peak area	s30_BB2_01_51174.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s35_BA7_01_51021.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area	s40_BE8_01_51123.mzXML Peak area
36	446575.362000002	738023.9105	482348.951000005	712658.949999999	189113.887499997	548612.850500002	588852.792000002	691731.7245	614511.6605	503664.068499999	267793.677500001	533878.831	739533.9335	336748.826500004	423463.708999998	516273.573999998	203180.465499999	144325.851500003	387819.387499999	225098.839	554600.320500002	231744.784499999	370042.001999998	326959.521499997	735421.012000001	356964.451499999	677117.207	454857.443999998	196936.1305	452026.854999999	306731.997500001	298823.449999999	1081157.1435	299007.568500002	257255.747	210762.4175	345451.171500002	360149.122499997	149794.549000002	210286.204999998
37	352444.021000002	595087.529500003	604348.263000006	337476.343999999	709545.117	630325.591499998	343163.701999996	0	144320.806	262498.092	208400.605500002	250241.4725	658219.490999999	137318.447500001	489383.897500003	268346.581999996	525614.301000002	131635.132999998	141478.3085	289876.457499998	198537.2875	274508.752000003	437196.697	73300.4639999977	323882.5195	143751.246500002	200755.955999999	125542.166000002	267469.862500002	561771.789	206795.447	207758.1425	362974.625000001	418359.872500002	127212.863999999	138261.107000004	133272.1575	285672.460500003	206060.084999998	211612.340000001
38	64745.1824999996	705621.187	679731.415500002	108838.720500002	265934.739999999	81833.5319999973	184110.3215	588699.968999998	264660.562500001	248383.563999998	365847.723	623635.514	632038.688499996	381410.793	326539.030499999	196540.450000002	458426.641	238797.700999998	265108.676499999	265853.818	295723.583999997	128060.571000001	546925.429000002	745998.7175	594833.889500001	253462.601	122709.736000002	601591.122500001	314562.219	932722.938499998	134210.687999996	130495.669499999	124110.218500003	130047.767	313870.057999999	321968.391	357758.624000002	267585.137000002	129266.661499998	256550.0505
39	198113.718500004	100959.519499997	1200971.09	581384.645000002	414005.382499999	102555.827999997	450872.213000003	196257.012000002	539501.011500004	135077.291999999	230308.481999999	166598.400000002	197917.361500004	127556.978999997	607617.150999997	212931.559000002	120182.479999999	588414.017499999	337507.690500001	131276.654	109408.679999999	133295.152	203669.285499999	405806.461000004	1165673.886	193007.143500001	307005.354	481116.784000001	579935.737499999	459769.503999998	245596.432	299957.931999999	401086.3315	323758.3345	619797.0405	135213.972	211057.240000002	420168.114999996	237844.052	622780.976499998
40	960.69	0	2756.1625	2446.5825	0	1926.243	2726.5835	105936.8145	105318.3785	1190.635	12487.0545	1702.1005	618.8385	9435.6955	13883.216	30114.6125	1047.4765	183.4	3264.1715	363254.4455	218120.793	854.150499999999	1552.542	1137.153	23402.1765	6011.393	11081.975	11005.729	0	175.373	1139.0515	1767.4035	1121.4485	251.79	188589.0525	92052.7350000001	1183.59	1884.102	600.363	960.386
41	42818.5909999999	529639.711	343480.3735	69459.9469999999	99145.8095	369901.302	144230.012	130291.1175	133092.9375	0	22140.8305	20636.6959999999	86470.9544999997	1031864.876	37528.761	27988.553	87550.2445	36513.2859999999	97968.593	597911.426	341598.539	116949.385	125401.6955	135057.1175	30422.929	46717.0395	97038.8854999999	98793.1345	293222.6055	99565.9719999999	54763.9170000001	39183.702	61513.4659999999	64652.1784999999	108304.093	33328.2165	49441.3285000002	29900.5200000001	30832.1755	32081.6315
42	257259.525	609468.562000001	596441.4895	387319.462499998	333170.984499997	0	378247.280999999	521478.165999999	464807.608500001	284223.822499999	525621.893	316478.449000001	567432.034499996	280670.249000001	139888.833499999	340301.578000004	447241.977	359284.565500002	494143.026	394048.010999998	110894.299999998	215663.531499999	218722.094000001	309805.560499999	542618.4425	403854.521000001	653157.859999999	136727.514999999	125727.463499999	626693.86	881831.324500002	139992.7365	133588.471499998	245448.129	390832.769499999	430811.681500001	525818.145500002	572552.423000003	253352.802500002	746467.183500001
43	327541.232999998	74126.0160000009	582281.255499999	459589.600999999	594133.857	651526.188499999	374630.019500003	563368.343499999	680824.408500001	119941.703999998	281654.393500001	153976.312999999	616297.206499996	114585.354500002	295496.569	120870.195999998	435910.7085	347879.435499999	365921.306999999	175699.821999997	221362.592499998	433706.417500003	362180.162499998	252987.070499998	613667.844	294417.228499999	177489.680499999	292933.088999999	110392.789999999	114625.654999999	428815.608499998	350596.713	472792.833500002	174688.574500002	376528.310499999	396868.384499999	259383.165499998	250707.903500003	227574.742499999	729641.735
44	385328.670499997	201062.685000004	203319.645000004	153411.3765	256270.556999997	99575.3999999967	228856.283	101724.225	149767.179000001	201457.723000002	178022.211000001	455486.261500002	198881.029499999	382054.802999998	99228.9500000022	234575.672	228615.013499999	399150.105000001	200372.100000003	149582.605000001	225690.502500001	381103.606	209577.998999999	156797.5115	102185.069999998	649848.704500001	159577.6125	461980.663499999	100049.451	226523.847000001	196815.4745	291297.1895	98374.8405000019	206817.696000001	139023.010499999	219929.6525	132671.843500002	281103.025499999	373900.972	352712.1785
45	546542.8485	931306.9355	1182934.6865	360932.799	328020.166	201433.3625	123322.1815	341592.785	210831.7535	182939.432	121320.467	148593.681	270876.017	2648348.951	131894.1565	176918.851	319404.8815	114413.904	228357.0035	326779.541	3627.24750000001	306184.6315	466838.108	213340.2845	119846.259	166051.964	20083.2225	278274.0135	588831.327	192723.7565	353279.4615	329923.3655	13952.314	522989.4225	233156.796	156667.9315	263363.835	299109.4345	382633.064	371405.759
46	241208.705000001	591851.389	405509.202999998	337725.575000001	581133.981	47458.2134999999	117882.573000001	139699.387	238236.371999998	133826.883000001	219882.734000001	112532.869	137852.436	1184468.4205	182870.693	191278.1555	50540.7254999999	127500.196500001	511393.370999998	471882.2115	207014.799500002	261511.4895	359453.629499998	272862.819999998	331181.4735	415992.513000001	341535.851999999	277802.446500002	588288.573999998	166100.989000001	619502.367499999	561663.303999999	195119.9475	275196.122500002	527960.393499999	349230.570499998	315780.355000002	352020.597000002	317398.305999999	279719.149
47	226700.614	432016.037000002	512597.948500003	266062.854499998	434134.971500002	0	305572.454	417453.514999998	105080.14	217100.735	551863.147500001	284986.5395	456593.781999999	101284.029999998	107705.920499999	220513.801999997	106977.555500001	578361.380499998	165551.834500001	219688.0095	161418.022000002	168774.150000002	279756.346999999	411707.265499997	298009.946999999	216585.080500001	271755.951499999	103201.390500002	99948.2200000017	220711.345499997	165703.799	106046.742999999	170182.110000001	109044.495999999	155697.143500002	102689.862999998	464198.848499999	226712.4395	316634.214	206529.424
48	168956.407000001	78280.0380000007	77717.9419999953	177776.595000003	372465.843499997	1106664.7155	505998.726	898208.061000002	1035487.7645	337350.666	240072.534499999	177634.565499998	64418.4365000004	330596.422499998	231103.277999999	123148.094999999	94229.1394999979	103166.167499999	442372.420000002	576394.838499998	285677.760500001	123573.575999997	134193.094499997	402044.160500002	128921.552500003	945371.377499998	439856.352	118335.532499998	394332.363499998	160187.971999997	0	186705.495499998	113457.053000001	167564.007499998	111978.221999998	211455.3625	102688.853499999	611313.702999998	163079.7865	272009.598500001
52	326237.936500002	79447.0949999961	237278.017999998	197517.306	159255.109000001	159252.332499997	400802.998000003	290015.819000002	391849.832999999	251062.7625	190446.853499999	179287.289499999	147371.812499999	185343.633999998	113292.952999997	112744.493499998	0	254830.998000003	447715.7685	269107.849000002	299696.9055	172241.8165	398981.375999999	227469.473999997	73030.2435000034	170058.461499999	147820.975000001	311663.424000002	441452.9605	0	264408.659499999	207172.649	146419.754000002	187789.7365	101835.4055	481207.827999998	191612.726000002	165212.112999999	201125.251500001	197686.785499998
53	183452.468000001	151007.738999999	153679.730000003	93245.9450000014	248040.994000001	152558.165500002	90758.8689999996	217741.601500001	0	141308.37	87432.8489999981	81719.2549999992	289674.834499999	499820.741999999	94224.304499998	391730.880999999	117966.826	189643.335999998	160101.006000002	405030.687000001	343704.727000001	139246.139	202389.761000002	209339.758	284308.040499999	97674.858	237002.475500001	188617.625999999	92603.645	102505.241999998	198371.686000002	197556.9515	138165.691	289106.416	176467.865999999	105129.068499999	91189.2275000007	254990.065000001	87968.924500001	96355.0834999991
54	241904.198000002	76740.2999999962	77305.0740000005	158904.072	263753.093000002	78477.2890000027	0	444608.397000001	285762.057999997	386006.019999999	352943.2765	284429.858	257612.220999998	370187.2675	210814.717499999	99849.884999999	137257.572499999	185843.825000001	102925.835000001	0	0	109723.011999999	418724.258500003	232126.9255	65427.4904999985	341952.290000002	609163.288500001	216349.476000001	146302.819000001	140368.646500001	0	102243.934999998	291789.747999999	199791.7415	145498.0355	754040.890499998	142041.414500002	0	88791.7289999995	201665.414499999
55	31539.4220000001	0	0	43855.0160000001	17927.6739999993	49215.2974999993	71751.4164999999	13865.8424999998	40442.0780000001	18427.3275000003	3404.95399999997	566684.899	15255.1774999999	38827.5055000004	17331.5719999999	3714.2205000001	47047.036	27079.6254999999	226330.420999998	0	32124.6855000002	73608.3894999998	106815.4395	2645.15999999998	13634.7190000001	73085.2500000001	0	102156.817499998	37554.0249999999	1063.06200000001	7696.9580000002	18213.4155000009	0	65948.4479999996	1424716.7275	183427.563999999	57682.4865000002	2811.50699999995	41326.7310000005	40289.4794999999
56	0	191317.824999998	729633.6945	270790.717500001	90591.4979999981	706671.198500002	47586.6719999985	548201.272499999	255888.509	99216.855999998	167814.1065	118972.095	65329.4160000008	167689.247500001	99257.3235000019	210204.976500001	334147.874500001	286549.060500002	361876.681999999	378114.791	0	256061.278499999	322849.002499999	172679.823000001	763284.157999997	131230.825500001	81962.3040000003	195447.534500001	122775.7455	413407.899	386245.125499999	448345.470500002	279571.365499998	355500.959500001	295704.189000002	228387.218	182369.804000001	139120.616500001	80037.2679999988	328810.954
57	56071.2705	0	0	15064.7194999996	63942.6919999994	18451.8939999999	40517.0935	33229.7250000002	34715.5374999997	26760.3969999997	1809.43749999994	171117.511500001	29149.1715000002	13875.8239999998	9885.10549999993	3023.9550000001	16074.2440000002	50131.4825000003	228936.672999999	1276.46999999998	52671.0825000002	58618.9429999997	66204.1680000003	0	25032.0050000001	37350.2255	1263.18500000004	98612.8935000006	27942.5934999995	1063.06200000001	23710.9275000001	21385.4639999998	0	30010.2979999996	1753030.682	56186.8340000005	49888.7579999999	5515.44049999993	26992.0040000001	43018.0860000001
58	95321.564	180014.470000003	317850.954000003	134140.419500001	143555.414499997	346220.148999999	44105.6159999986	260613.182500002	292452.4825	186691.68	43259.8284999993	80481.6535000001	0	86009.8050000018	140694.3345	142141.359999999	83591.5429999996	89355.8939999984	339901.0815	189740.475	222724.0375	184967.199500002	98250.8004999981	358873.559000001	266732.463999999	190284.713000001	231940.114	318001.070000001	134785.17	187262.321499998	195851.4535	380463.7385	236652.257000001	134877.006000001	134455.303999998	283754.575500001	91588.5269999999	95109.5760000007	271273.403	233172.143000001
59	82260.0079999983	218786.716000001	75278.0860000037	123571.633000001	80440.577000001	73969.4064999987	200849.305	266185.086500003	169699.020999998	178156.701000002	164715.240999999	0	68755.3539999986	245960.381499999	85271.8444999987	80156.7975000011	114939.967999999	76624.1179999985	87302.1829999991	0	115394.866000002	84344.8565000016	177600.658000002	134999.837	200308.022500001	200691.567000002	121249.882499999	86669.8080000002	80725.1435000008	116097.637500001	465151.748000002	79006.5479999982	170277.154000001	163145.6165	378373.9035	122076.5315	77246.0745000001	163351.3585	80096.0354999992	128682.366499998
60	241921.667499998	108842.683999999	520574.961	214213.293	129387.4955	362765.979499999	372975.827	516835.9045	313192.647500001	86386.7204999992	154998.945	112703.356500001	531574.970499998	209964.599	502782.837499999	182618.233000002	208759.569500001	318097.241000001	182219.2695	170869.255499998	84122.9219999988	208059.191499999	378237.651500002	137323.941499998	514440.269999998	321264.905	88306.4410000005	325220.885	233881.465	123049.974500001	88995.2575000013	212846.643999998	212084.814500001	289822.806	122562.8245	271286.345500001	406835.1345	218431.412499998	86757.5539999989	163561.015999999
61	130432.189999999	348597.055500002	318989.181500003	123983.949999998	170235.630999999	355428.119499999	209683.369999998	332243.555499999	43523.4449999999	79345.976000002	84624.4100000004	72725.1610000001	361224.277499999	40707.7229999994	169934.618999999	79839.2264999994	81841.3049999996	325061.611000001	87357.7639999998	258165.965	79281.1079999988	131736.177500002	89418.9384999983	90702.4220000002	338838.544999998	89950.9500000013	79205.798500001	42097.25	77697.9085000014	209247.363499999	262142.526000001	421008.561500001	309416.614500002	82304.745	238001.652499999	209926.700499998	126304.348500002	267512.269500002	128655.987499998	83977.6744999982
62	492349.1935	250480.252499998	569736.258000002	273327.131999999	651373.221500001	997041.017500002	45526.5749999997	1130434.4345	97955.6600000006	492788.842499999	899618.9865	42394.5829999993	277203.157	312293.753499999	272103.828	476509.113999997	43650.6300000009	526418.7805	320722.2135	551605.936999999	259681.155499997	363405.929499999	238045.661999997	290845.545499998	460652.803999998	236049.005000001	438505.201999999	956237.657499998	556089.837499999	895314.181999997	138001.574499998	281567.402499996	310237.670499996	534891.6315	175398.678999999	469171.08	172984.3605	769904.73	402785.660500001	931074.641
63	97182.2289999999	0	0	129504.3925	415001.797499999	54806.8159999999	188191.9785	62379.8020000001	369704.465500001	139993.9455	109199.6745	147177.223	40852.2304999999	1751079.422	140948.6005	90191.53	420760.489	103516.7335	121811.813	367000.964	153856.1415	140748.21	80897.1159999998	112398.7615	62061.833	316314.2085	414838.2665	160144.4915	312012.4315	86284.7069999998	157900.297	262921.7415	71359.9889999998	211183.677000001	109882.021	78024.1115000001	363860.964499998	94174.6654999998	87710.1480000001	71670.213
64	267339.370499999	457571.394	428005.936	107015.114500001	246947.918999999	371270.522499999	76794.8209999996	393449.101499999	77191.5874999999	155434.6745	186845.789499999	275764.584499999	443338.018499998	104728.185	121866.994	158932.349499998	259503.11	74047.6149999995	124206.385500001	116448.026	100712.171500001	148849.349500001	164763.056	251776.052999998	350906.656500001	233144.141	313052.694999999	156123.355499999	190137.065000001	161189.920999999	115499.156999999	325204.4215	355387.766	264807.235000002	60430.4465000003	206098.318500001	110319.554	278048.0585	235278.562	159812.820000002
65	80176.5145000006	226908.225	272409.0845	78269.9215000002	75437.8860000001	274095.691	84998.8480000005	208130.915499999	82534.9550000009	82624.8889999999	41052.8194999993	38791.5675000009	345878.363	229321.0045	84022.402000001	40798.1325	71829.9110000009	81844.898	43395.7720000004	83889.3819999997	75095.4164999998	41553.9840000001	84536.0409999998	43507.4615000008	197025.181	42016	79823.294499999	84396.121500001	74397.8310000001	77353.3520000004	80435.7900000009	42192.8565	85223.3329999995	77903.5815000006	38703.8700000001	84223.7260000004	74970.9565000008	76345.2425000006	44185.6999999996	80668.9599999999
66	446617.688500001	277234.6455	150686.173	359009.936499999	465590.524000001	53323.1905	202881.7295	466105.675999998	898411.816500002	328826.260000001	389551.673000002	201708.4375	206334.191	1391108.33700001	334663.522	415686.4545	76073.693	302700.481999999	1039148.477	491025.6685	342036.651000001	356483.861499998	441093.017000002	518445.4805	339310.151	493452.043499998	308335.5435	343305.909499999	881387.445500004	486618.709999999	424629.599499997	544775.954999999	152669.086	178493.0255	410273.4455	388205.127	343996.262499999	505744.977999999	415700.788999998	285084.765499999
67	83021.7200000019	375422.126	219450.849999998	165389.679999998	120854.201999998	48494.0639999984	80260.1989999982	342722.237999999	172951.0845	83887.1980000003	340418.269500001	320245.559	42836.1975000015	265318.9275	248481.257999998	81963.3815000008	152751.799000001	237850.811000001	344059.199999999	254917.0365	396781.375499999	85872.3915000006	435156.7465	143674.434499999	354920.596	172550.26	84417.6199999999	252973.225499999	195731.559	81544.4510000012	260763.522499999	254125.121000002	126653.221500001	161967.350999999	197157.698999999	234521.376500001	78402.1824999996	88102.5140000004	166645.434	123359.028499999
68	92124.9195000007	107886.770999997	53982.2740000027	224134.531000002	105700.353500001	110147.071	95471.836500001	145608.997	108834.1195	110340.099500002	62471.1559999987	91067.2529999983	146123.364000002	134442.470999999	137500.130499998	136171.821000001	130583.717499999	343022.664	220926.995	0	0	104900.410500001	110185.811	460771.170999998	49488.9655000017	103770.863000002	107600.565000001	249651.002	83410.3674999996	66812.6785000003	102035.037000001	312484.738500001	102495.947500001	90800.829	67498.0439999996	178716.0205	66969.1490000005	161334.057500001	206228.156500001	301209.337
69	131128.916500001	111087.047	112082.539999996	64194.5040000005	142745.092000001	219285.757499999	0	101585.969499999	264682.001499999	72592.3050000019	132420.875499999	120065.137999999	100280.576000001	175616.373999999	0	198817.369499998	63147.4619999996	98038.0270000004	145174.225500001	71680.6494999991	0	77707.8220000018	271921.238	212644.170500002	157149.110500002	110558.859000001	112767.160000002	68246.1600000001	171345.301499999	234567.628499998	179498.486999999	216411.1705	214597.643	71683.5765000004	173429.152999999	235629.827499999	135709.215000001	193378.707000001	99237.8699999998	165945.889499999
70	122276.483999999	284886.624500002	143475.082000002	40698.1215000005	178071.477000003	0	112314.678	222265.830500001	172723.595	156047.973	286406.944000002	268531.962999999	245239.363999999	282269.977500001	118876.964	121582.916	110320.164999999	113080.265499997	128234.101500001	303694.681500001	505686.459999999	125485.274000001	303242.669500001	89616.9435000003	0	267659.195000001	115944.2035	260069.288999998	77188.5665000008	156781.772499998	75700.1299999988	326626.968500003	77270.6824999996	79049.7450000018	272541.336000001	296288.785000001	115343.752000002	84735.4425000017	80299.2764999997	158793.902500001
71	79801.6459999989	379795.909	638524.454500006	39384.3505000002	857317.837	275556.035999999	397338.901499999	1301923.22	907179.153500001	937290.670499999	38205.5310000008	348813.303999999	401345.5735	221217.722999998	148091.947000001	572185.533	175312.2105	336369.223000001	618820.072499998	271689.076999999	38692.5199999997	385716.406	270933.566500003	648997.464	795330.385499995	192709.206000002	261409.1115	39044.5089999993	539520.431500002	38783.8339999992	75648.878500002	342850.077999998	533419.504	191492.712999999	75726.5570000008	110715.699500001	76196.2165000005	652643.076500001	266611.330499997	38313.9849999987
72	89026.1000000001	0	128373.989	187576.4455	86864.6475	105284.402	173186.0805	46626.5345000001	133375.8885	151455.7765	100893.5495	186461.5795	49842.9044999999	147118.6225	46243.9534999999	124735.39	109598.412	27102.746	176417.2485	109481.351	95019.4760000001	141540.9435	179652.3055	98436.3930000001	84454.8255	105260.007	116848.5495	206618.429	30606.4614999999	39143.512	135517.2685	143614.3125	153821.5285	0	73373.6255	199801.5715	164946.7935	174478.4715	170369.289	127771.197
74	160560.269499998	405403.630000001	225855.917000001	77155.4160000009	115709.875500001	56666.7239999981	246583.538000002	54247.3059999989	338939.582500001	80782.6199999992	217307.891500002	202180.195500001	619722.6525	169232.102999998	161627.060500001	195314.170000001	147024.653000001	470812.9785	166574.429499999	265491.876999998	133539.830500001	162876.767499999	82694.8000000016	170391.295999998	108803.394	114925.157500001	117245.1975	234635.367999999	182438.7435	294371.431999999	302097.578500002	112894.682	194073.939499998	77294.9205000001	76171.4549999995	162654.793000002	149740.979999998	83064.4039999995	76726.5215000001	76603.284
75	199085.807	739149.5405	145080.261999999	69625.2425	368298.398000001	96570.6630000024	121523.1175	168478.095500004	666129.2065	118906.535	160407.330499999	187649.014999999	85261.1220000004	106737.87	214913.789	159806.419500001	53722.1970000004	72207.8180000002	179882.0415	175087.695000001	0	76915.5919999981	75902.6750000008	164320.151500002	130275.316	77262.3134999999	113014.448	324358.353500001	63007.3055000007	152979.921	307755.527500002	78129.7980000006	228992.895499999	195513.7035	133537.944999999	168088.251	0	123594.254999999	61058.0609999994	188522.490500001
77	52962.1729999999	0	83099.6595	116758.027	42820.1585000001	64532.3409999998	102724.093	54475.4369999999	112843.7545	87486.363	153902.194	116816.76	28897.3085000001	184618.106	25379.318	68260.7460000002	61951.573	18498.6515	112208.5875	65167.1429999998	54161.3039999998	83874.3155	114049.4635	55239.9730000002	75903.1649999999	118188.2215	53717.6225000001	105369.9515	21078.6795	26379.467	78523.6244999998	94530.667	85762.921	206.135999999999	37333.3615000001	99409.336	93152.1464999999	110085.932	103831.5685	62183.421
78	54165.6479999988	901251.0985	57304.3799999965	84008.549000001	182573.8445	114094.483499998	0	110775.914500002	61706.1189999987	114428.350500001	55234.2480000012	52456.2099999995	786647.527499998	84022.024499999	177140.025499998	110446.533500001	138487.229499999	57965.6359999993	113938.397	85367.4290000001	69367.1624999979	150119.7265	60579.9525000007	61116.5439999987	56249.3775000026	91544.4440000009	79562.2224999992	169832.052000001	100785.9665	86431.2255000003	217528.8465	156327.283500001	94477.4825000002	212164.6105	82205.4309999999	209200.9695	84037.4545000006	221280.6715	81462.9990000007	217362.7555
79	101944.958999999	241531.815500001	196172.325999999	126863.549499999	94686.9024999983	238664.7685	96491.6219999998	17533.2425	100149.091000001	249076.8755	155325.935000001	228558.5105	184750.526999997	88644.4739999998	98426.9605000002	125015.470999998	58502.8709999997	128193.398499999	97167.6500000009	98640.5599999999	151530.155	193254.956000001	99782.1604999994	140653.867999999	219633.690499999	193453.092	127276.201500001	61157.828500001	55917.8034999997	396787.643499999	98609.1720000001	98482.3234999998	129470.010500001	92775.2900000005	209890.755	124835.173500001	96471.3860000014	130876.648500002	129242.165000001	64070.2429999986
80	163625.095	1660.14399999999	0	149827.4985	133359.914	8027.09550000005	148837.366500001	7662.60949999998	126696.137999999	145260.5415	177028.3345	154634.137000001	3738.53650000005	190418.635	143965.437	146676.376	146499.4225	170475.0545	151984.375	139915.302500001	153029.086	155910.220499999	133638.0985	156733.1005	2073.63349999994	136464.301	153720.336999999	151688.254	145675.791500001	145413.8035	134332.514500001	135800.4945	169762.6595	147913.6195	88774.2644999995	148226.696000001	148784.028999999	138760.111	151594.318000001	147370.6185
81	24526.3479999999	5150.43450000004	170991.631000001	42507.0750000007	1662621.179	5165.6245	112743.8195	52205.5224999999	64250.7324999998	44473.0959999995	43745.9799999997	1469.888	159952.927000001	18858.528	57051.7449999999	2588.19650000004	46267.7010000004	13560.8934999998	33337.9584999996	221066.5075	35078.3929999999	3089.72300000002	51854.1955000004	46032.0415000001	59271.3000000001	221386.666	2031.29100000005	2200.49249999997	113773.685	48080.8085000002	26218.4894999998	79563.6829999994	221581.469000001	166736.019	1936.88250000001	2982.16949999999	28044.7080000007	34287.5984999997	62861.5964999999	62280.4364999999
83	69230.2125000018	753408.093500003	50978.3489999969	57851.1349999995	193852.644999999	101660.2405	59271.3674999995	139196.714500002	163105.751	100182.0305	86610.1240000001	0	49125.7470000003	184591.127499999	130383.203000001	95117.7104999996	55697.8440000009	196060.418000001	103882.021999999	122767.756000001	116425.297499999	69016.4569999983	101255.313000001	102980.774499999	95882.7869999986	102021.231000001	169521.5095	325206.5745	321388.5625	303111.2385	103912.132000002	124928.3995	194820.266000001	122291.290000001	59943.646999999	58091.5499999997	215595.139999999	226703.6	215153.53	194054.895500001
84	419574.057	193835.2055	180097.587499999	390983.601500001	381066.9565	252776.151	140521.6585	92320.3515000005	159231.194	400579.418000001	322457.1195	342017.6725	121490.1315	60227.6154999998	149585.3145	688230.369999999	172234.399	350720.318	419012.275	374406.656	187681.912499998	406325.8815	386597.0545	176353.823	47943.7639999997	385307.413999999	386029.172000001	386084.82	386106.329500001	411540.940499999	108347.828999999	354807.6185	422501.3375	324447.5105	98776.9439999996	404314.729499999	197299.177500001	410505.664000001	364530.329	321015.186
85	143725.832000001	516876.812500001	502990.381500001	116020.963000002	61666.4380000008	44156.5225000002	86660.8550000012	40168.9049999999	126208.661000001	85599.9900000002	111228.611999999	110390.902000001	40507.8850000002	82589.6109999996	116157.729999999	87296.8379999983	113075.410999999	57068.1105000013	126045.5535	92809.9489999987	56603.7830000005	63219.9339999992	92536.0304999994	218994.263000001	41099.3405000014	149587.478	58557.2934999986	84440.3384999987	185269.567500001	170798.326	124745.611500002	58495.3880000005	216000.257	87589.2584999999	108785.25	121763.642500001	120439.245	91412.9779999992	85385.942	194819.874000001
86	126095.386	267888.954500002	0	128985.076999999	197454.166	270680.755999999	208232.302999998	248112.386	233685.572	188637.773499999	119729.418	171484.119999999	199804.108999999	120121.650499999	255891.393	97184.9879999998	81792.3564999991	65728.3400000001	166217.653000001	67320.289499999	60354.553	164248.891000002	66631.3379999996	138948.11	211700.535499999	65954.929999999	195715.398000001	193941.418999999	60026.963500001	122066.983499999	128064.0015	157292.2145	187060.718500001	124666.034500001	64519.6420000008	162521.648500001	151995.066500001	66294.4404999996	123873.283500001	60655.1664999987
87	144475.032500003	921450.7645	115163.177500001	231108.284500001	106351.016499999	57006.0654999973	0	108658.624499999	0	71430.4529999999	0	82638.7910000009	159794.8225	230612.548499999	64912.0819999986	71524.8999999984	99645.8044999998	71366.0599999991	325484.022	66421.1935000009	246691.7845	248156.639999999	112842.267000001	113093.482	52964.2784999991	144381.111000001	72350.0695000003	104901.697	197396.499000001	123137.166500001	334860.369	182825.254999999	72980.9205000014	97928.4000000006	99490.3619999989	68810.401499999	101432.325500001	289597.5415	169800.895000001	234509.981500001
92	86829.6984999995	251237.043000002	207666.664500002	179238.621999999	84079.0884999985	256686.827999999	113418.685999999	224948.801999999	56933.3335000001	112744.09	358467.669500001	55047.6545000001	224688.7925	143136.4905	259819.613999999	175876.347500001	192144.876	91432.896999999	59409.7485	121381.993499999	114431.4	94836.1050000011	58326.8714999989	199473.7485	34118.7370000003	119935.721	119088.578500001	116363.9505	57035.781500001	58453.4774999989	59093.6380000009	54390.0079999997	139136.712499999	59051.327	141263.925999999	86965.9474999999	87357.0825000014	59121.8625000012	58001.2164999998	84915.6849999991
93	53214.9874999988	401253.709	350648.080500001	149845.0935	81198.6204999994	263093.381	47775.482000001	253703.411999999	109194.903	141989.076	105255.8585	149493.519999999	407850.455999999	53891.4669999996	0	166868.335000001	48770.6115000008	106047.007499999	57451.0820000008	82961.4209999986	77541.4930000011	160105.150499999	109242.441500001	58193.0844999988	389235.266999998	48218.1079999994	166994.623499999	52396.2674999996	72900.8180000001	126566.128999999	86222.9934999994	86857.469	188622.612	52780.1035	74172.4899999998	53364.0770000012	154897.341999999	85011.6889999994	54453.6445000001	54771.0974999994
