row ID	s1_BD6_01_51095.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
179	231851.2195	0	0	0	489.762000000001	169622.3685	1631059.5335	488.9985	405972.2615	172674.1975	24757.326	0	151053.288	152985.5635	218.12	0	212469.0435	184107.199	4985.47950000002	0	1976818.133	138161.0645	193838.2975	179660.7745	6700.6545	0	169145.361	241225.7295	454.1365	0	182208.0495	343.0735	198627.6165	292941.5775	161175.2355	152466.0005	183308.735	279506.9245	236308.6685	219756.3135
180	439733.0465	70580.026	19052.01	48913.417	0	183665.326	1228142.118	141418.604	284245.715	153264.3715	142454.777	158796.34	140698.581	123210.2265	178472.619	218755.3045	293555.146	139542.856	84520.6825000001	62986.8640000001	2422782.2465	219157.321	121011.53	118680.0015	49772.7475	47753.328	204963.393	222257.248	47133.4745	216496.938	151290.642	43443.189	259995.5275	392213.7155	96113.2	91422.179	140344.0035	222918.2445	303774.803	268392.4715
181	249605.436500003	46006.4464999999	31159.676	23525.949	5000.93199999996	5348.63950000005	153600.670500001	18936.384	202627.921000001	84134.844	5490.17799999997	5539.82000000003	30759.4474999997	26936.2955000003	258003.424000002	262564.768500002	88431.5380000008	47005.4284999996	203754.6455	46439.1634999996	402206.255499999	11057.1104999999	5744.60250000003	7466.12349999985	73052.8840000002	64007.0460000004	40555.296	39092.4320000001	66506.5810000001	38980.9964999999	133887.042999999	76275.2844999996	42550.8714999998	51264.3594999994	11665.4685	19505.0305000002	18694.9219999999	47710.0170000002	10892.19	10888.6705000001
182	228042.212	18529.4475000001	0	52256.0475000002	0	0	165890.618000001	0	112399.5685	25438.0399999999	121433.622000001	274600.7725	0	0	83450.2135	26974.3919999999	0	0	39530.5600000001	42016.3575	1157313.429	0	0	0	0	0	30004.7449999999	0	32304.4560000001	105782.7045	114132.532499999	87857.4625000002	172815.708	304128.840500001	0	0	219798.363	315342.547000001	0	0
183	204.533499999998	135276.592	63610.2354999999	59636.898	23888.253	96131.0555	1306226.2845	50740.4094999999	0	105320.585	102760.5015	0	481752.763999999	67664.0439999999	238096.842999999	41079.1799999999	0	45023.392	197.039999999999	43972.6820000001	0	37365.8795	118166.586	19858.061	254295.795	124174.3725	90993.9705000001	29337.2765000001	0	509887.095500001	0	60327.565	141024.6035	217819.336	64241.2960000002	55906.707	31585.4285	18235.5985	212491.4965	98554.5845000003
184	149274.2415	148278.3235	59553.6835	565105.262999998	86514.4535000001	129594.8115	1112637.6065	133738.58	205424.632	133544.805	116477.1885	155204.0425	159307.6865	149099.563	78927.7984999998	94706.2305000001	152262.735	113580.993	167786.9965	103443.6485	1696237.2195	123202.802	158645.974	147369.312	123245.436	70856.7350000001	149975.604	143771.2755	130591.735	242570.0835	99460.8734999999	62475.7960000001	133262.721	202940.3325	114221.7375	108712.1325	130501.634	173344.4095	150130.6575	136886.1445
185	375206.511500003	0	941679.088	106914.3405	0	6647.13600000004	1641107.82299999	443257.181999999	1762788.582	0	32258.6955	10198.7300000002	2054091.441	1012034.49999999	145661.0405	845505.763500002	1601375.292	1865302.4725	4077.38250000009	82532.4959999998	14104.1880000001	371489.938500002	13791.0004999999	978161.241999996	1018258.029	0	1602081.47849999	1407359.8845	2086789.812	836941.958000001	1453897.01799999	172135.7915	124071.920999997	603888.479500002	435092.033499998	5969.30099999992	481622.340000003	41498.6109999997	0	8168.49299999995
186	252774.300499999	429118.592499998	471305.971500002	378607.3495	185372.535	192559.278499998	274690.603500001	434193.846999997	0	188231.298500001	330539.717000002	274584.724499999	399860.678	477963.420999998	171237.419999999	177512.748500001	247327.732500004	134439.779999997	237508.204999999	389998.204000003	0	186383.102999999	506402.5305	182688.045000001	120690.063000001	472332.772499999	455791.522499998	467527.926499997	0	373305.405499999	129894.614999999	124214.003000003	120664.524500001	568631.558000001	457682.060499999	275093.075000004	700443.542000001	190289.4355	204105.296499997	119759.596500001
187	930557.431999998	0	0	44178.9164999998	53497.1940000014	2858.34600000005	0	651317.237500001	0	327171.001000001	26510.3045	8933.10899999993	0	0	60684.9684999998	347772.059999999	685557.839499997	1414996.3885	4077.38250000009	42765.4234999999	3715.10450000007	141775.601999997	5437.35599999989	0	334351.189499999	78177.4775000005	0	888049.545499998	0	0	0	267018.499500002	241385.185	1206896.05	932009.1895	4422.59299999997	727924.8385	0	1035078.364	2224.65649999993
188	462996.073500002	74905.0725000048	0	152938.859999996	272058.656000001	947853.074000002	215367.224500002	223207.837000002	84638.4599999983	247736.543	123861.245999999	74942.7060000037	317126.600500001	203902.343000001	324089.541999998	537064.229000002	414573.308000001	409968.286000003	404208.146999996	840209.016500002	83235.1349999998	455749.251000001	1048597.9315	613620.861	498284.426999999	333588.940999999	121235.238000003	933896.603999996	294427.643500005	988233.798500001	470472.506499999	173302.050000001	259077.570999999	1178235.2905	353345.988000002	1068554.097	274788.267500003	122845.892999999	425301.324	629523.116
189	298979.952000001	133330.730000004	222014.596499999	917110.6755	237189.9765	87336.6849999982	94775.5189999992	172803.095000001	72168.8679999986	261373.5425	143007.892000002	67080.7979999985	177303.909999999	176270.026999999	155191.020499999	85027.4340000012	723596.977999998	93931.5230000017	77020.6929999983	0	216788.927000001	208101.805500001	138145.163999998	360756.648999999	135938.066	199363.606499998	0	322007.426	136138.975500001	138273.084000002	123343.9745	262886.662	212037.65	147734.544999998	217701.875	267463.278	312092.862999997	208711.190999999	493556.217500002	263685.952500001
190	2122366.9365	0	622320.124	12601.4420000001	0	7660.5705	3393400.9005	1993357.2145	156827.235000001	326523.229999997	21870.6714999998	1737.76499999995	0	1397680.833	64524.118	552761.799499999	713481.389499998	677789.633000001	3936.68650000001	5746.51750000003	2985.05349999997	0	3725.47549999999	768882.390999999	596062.320000001	0	1187184.4615	212737.829999999	1376263.997	1598753.1975	389098.540499999	0	280063.149000001	0	110557.440499998	2931.95199999998	504586.224499999	17189.934	257003.413999996	1083.67350000001
191	283.500000000001	20556.7329999999	62944.7320000001	959601.4785	76850.6534999996	32483.052	1022356.715	80659.2955000002	217.455	118000.0675	30644.5780000001	0	0	88697.0715000002	37545.6355000001	45829.5159999999	191.411999999999	134183.6795	0	178.978000000001	245.699999999999	116400.392	132234.313	87183.2910000001	214876.183500001	28477.6970000001	479383.407499999	121282.557	0	209.856	0	25594.087	66644.7064999998	6991.99	69688.5885	60394.1869999998	115422.3315	318510.232	14108.3224999999	126584.5025
192	425346.592999997	297439.471000005	283495.823500001	199891.721000002	83455.048	224250.686000001	187112.318999999	363426.926500002	101509.602	0	126117.885999999	1939562.8585	86450.6114999993	90672.9870000003	206261.621000002	81434.0329999994	140424.434500001	94343.7755000008	0	319055.306500003	1086722.6805	309032.8275	136368.284499999	0	0	0	270676.2725	0	394214.943499998	200383.702499998	223044.194500002	79769.1975000023	123513.417000001	152750.424999998	0	129683.790000001	86711.4750000023	128114.577	93760.1364999979	181565.453
193	1519118.4475	0	671738.521999999	6961.25399999991	453293.355999998	2602.60649999997	0	1379228.5585	248646.074499997	304581.119500002	11594.4150000001	5509.20449999996	0	0	33710.9454999993	1015748.7945	1357392.59649999	1041350.0275	3353.09600000006	15123.219	3768.07900000002	228818.198	3874.98800000008	656403.085499997	735134.3165	77012.1610000004	0	128337.680499999	0	0	944698.417	418908.558499998	138592.032999999	503265.881500002	462485.520000001	1874.02200000001	705867.805000002	7797.72899999995	316647.752500002	0
194	23461.9544999999	160936.331999999	35968.3545	4133.42699999999	0	22304.3449999999	31169.514	24732.4564999998	185292.687499999	74497.6699999994	31845.2814999999	54420.1224999996	0	0	2462.04800000002	0	0	0	12119.8475	8978.82749999992	160503.208999999	18571.3099999999	7243.89450000001	12796.64	43648.2069999998	48120.4865000001	0	0	0	0	42445.4280000001	21105.82	63703.5320000004	235458.8145	0	0	0	0	0	1314.9675
197	125406.1695	245025.084999999	193984.342000001	220935.1475	125107.3175	63733.1580000008	125698.176	182376.233499999	221942.017	96258.9320000005	125916.645500001	258389.340499999	209658.5865	227823.250999999	114406.291500001	29016.9825000014	97569.016500002	95889.4640000015	213626.779999999	186632.763500001	0	121665.077999999	130105.7945	62571.504000001	126147.6385	94647.9539999989	127849.762	32019.5040000002	207820.079499999	166854.7745	30544.4484999986	64622.6340000017	91008.0015000008	252266.500000001	91814.5759999987	164095.792000001	91417.0664999999	95051.0785000002	66086.8350000004	97352.7250000011
198	296070.049999999	850116.5425	310412.7555	380620.004000001	32282.3699999994	33238.3920000001	33639.6060000007	293805.746999999	365724.581999999	753475.463999999	428667.019499999	384166.050499999	95748.8325000007	62078.4259999991	228722.374999999	296162.665499999	382015.807500001	577340.173999999	341054.830500001	265932.453	605150.169	31850.9280000012	406573.620500001	577898.898000001	454316.325000002	482155.977999997	63245.791	32641.5045000002	391384.941500003	344824.983000001	31670.075000001	548200.4665	31226.5890000015	591375.416999999	31371.5599999997	33221.5785	246693.746999999	32175.1649999998	370354.2165	303228.289500001
200	377498.411500001	355771.640000001	141338.940500002	136492.2305	93593.567999999	67578.1480000004	61893.2670000009	164716.927500001	435287.080000001	380588.1615	180421.295	139917.401000001	117990.128	113934.458000001	185999.054999999	80788.3019999989	212258.365	63327.1889999988	82161.1410000012	338893.339500001	202500.812499999	110275.939500001	62099.7524999997	132632.311499999	53366.5435000007	369492.974000001	196553.938500001	79925.3814999993	169844.057999997	421523.8055	86305.2804999996	58869.635	112542.2825	201041.335000002	132054.9205	96168.2864999999	84455.1749999981	58605.0070000006	67142.4044999999	139019.444000001
201	54303.7985000005	370807.527999999	369170.933	275658.687000001	82996.2495000003	31628.1539999997	86527.0105000006	51956.2274999999	400079.030000001	239697.2955	56498.5164999991	35857.0300000018	55469.890499999	55996.62	119929.341999999	132595.494000001	83914.8485000001	117151.490500001	233866.744500001	132337.374999999	75709.028499999	80331.6375000007	56150.2890000005	157856.4355	51107.2755000007	139742.2315	215663.385000001	185310.3955	415527.996500001	204857.557500002	199949.689499999	377135.2165	54799.0799999998	91181.8709999999	77492.0005000001	81695.5270000016	52023.7624999985	290601.496	232988.746	107370.444
204	93599.5425	75601.8689999983	126466.151500002	74283.2539999999	149875.895000002	77572.4175000011	86559.1925000004	72794.6280000001	40200.4620000005	120264.210999999	75861.5570000006	75466.3634999989	74949.8614999998	117670.28	171085.571499999	95399.2109999992	120658.227	102892.8535	207164.161	185422.639	121963.762499999	49150.9600000012	101176.3095	181493.569	70658.3059999998	98373.9170000009	50154.748000001	48656.865	75826.0105000008	75642.252500001	46433.5555000009	196543.347000002	46393.8980000001	108438.362000001	53717.840999999	128114.953000001	245477.623000001	95583.6864999994	49137.462	54581.7079999992
206	22172.9200000002	532471.807500001	178055.482999999	120045.9945	322136.126	131784.9025	220812.184	86185.8900000022	261489.399500002	23390.9260000012	23657.1349999994	239425.080000001	24072.1049999999	436019.6425	81612.703999999	411108.782499999	22899.2885000001	333246.719500001	22432.1999999999	86638.3454999997	336636.438499999	22351.0319999996	314706.658500001	22040.9279999989	22955.9489999995	154897.9095	23723.1164999995	150291.047999999	236941.401499998	338732.6195	125766.6545	47278.261999999	44320.5620000006	168538.167	22572.0760000002	178083.143	45983.2239999989	22860.9114999996	24536.7279999995	43209.8179999997
207	84767.9909999997	158692.161	140627.4535	149473.952	111558.201	155935.6375	66169.7655000003	174011.658499999	67952.2254999995	45184.8160000002	193162.3425	132040.373	68404.7894999988	69997.9259999994	102737.105000001	44180.8280000012	68132.5755000014	46840.6910000006	110042.324499999	112301.014000001	126703.538500001	111064.6415	93013.9720000002	84365.8775000003	67639.308500001	45030.4874999995	89602.3050000003	135952.533	123792.4335	120149.1325	44733.7099999998	134139.205500001	43066.1819999994	92369.8065000006	112134.336	91662.4305000014	66761.9129999999	46515.5699999991	113058.417999999	68209.6374999998
208	22628.5500000002	253535.9015	294232.835	220274.329500001	207777.8015	108409.863	214531.6455	126610.8755	431637.078500003	61600.3889999999	62627.3935	308401.933500001	89946.598500001	65677.9700000003	21001.1799999992	21722.1714999993	172069.363000002	107471.278999999	185069.700999999	200458.954	88929.6505000021	289841.888	23244.1519999991	20890.6940000001	22091.8499999997	125703.105999998	22276.5940000011	146633.803000001	221062.879000001	278063.801499999	223135.104500001	64854.4140000009	21817.8719999988	158597.714499999	22102.9619999992	108162.727	21885.465999999	128114.822	154122.641499999	167646.416500001
209	8333.10900000009	30356.3575000001	19865.7055	16785.8970000001	9106.62049999994	17833.1394999995	350495.397999996	14458.501	24875.9190000003	51810.8895	24735.6134999994	47700.3779999989	8264.69199999994	8594.13700000006	25768.2764999998	20939.455	28834.9285	25718.5085000001	2944.851	10530.973	235228.606000002	9654.00300000012	20981.9995000004	13691.817	15035.4599999999	23666.442	26869.9284999999	24087.4220000001	11894.5554999999	20460.2970000002	82300.8930000001	34998.3644999994	16489.7925000005	31035.883	23587.7005	28146.3035	10067.303	15475.4955000001	18246.2790000002	17912.8999999999
210	58529.3210000005	150207.012999999	40871.7	147063.755	42740.4329999993	127439.7205	21252.6875000009	158628.148	106938.892	42071.851	43048.241	185782.236499999	21354.6224999991	128163.221500001	39202.2480000011	119804.637499999	138466.879500001	43897.7585000006	82510.0689999992	144986.229500001	177243.577	81617.8899999994	170233.310000001	117188.624000001	43762.5945000003	107048.458500001	105137.107499999	159719.466999999	174948.054999999	153934.5905	148218.658000001	104724.122999999	60826.1019999992	21895.4059999996	42829.7695000011	128142.280000001	101556.174	43339.0565000006	164445.5485	98504.1159999998
211	2642.58299999997	467.522999999996	476.366999999996	1668.42950000001	0	404.585999999998	4040.67199999999	4601.88399999993	11568.5519999999	5299.10749999997	58517.0875000001	176712.899	1813.07550000001	1602.88800000001	945171.403000007	952128.906	2311.232	762.608999999998	13231.7640000003	7795.39750000004	28958.6985	288.815999999998	1555.76300000001	1303.185	8103.21600000005	15517.7755	2269.14449999999	1348.04999999999	1590.21000000003	2245.82300000001	5844.06	2690.0995	13822.5589999998	27583.9789999998	690.689999999998	1942.6325	624.649500000006	1068.898	6331.85649999997	5056.90399999999
213	33651.5659999998	94879.6985000007	18854.1990000004	194971.416500001	34859.3520000002	205968.615999999	17503.7004999989	101106.7895	204514.982	137952.922	116241.745999999	190955.4135	18462.4199999999	222372.696	144194.946500001	16846.8300000003	35489.5205000002	87168.6175000012	70251.4964999993	34445.9500000006	288135.8985	17941.5199999994	71836.8509999998	194722.572999999	85839.8469999997	34924.3350000006	162907.2165	17856.6524999999	262255.147500002	215771.479500001	35111.8695000005	18393.5674999998	34868.8769999995	19664.9669999997	33997.3860000003	121579.496999999	18386.1649999998	18633.2630000003	18148.7960000008	88709.5159999999
214	8553.71700000003	4216.30099999999	502.558999999996	5524.9189999999	1402.26850000002	396.395999999998	6332.39550000008	17732.2400000001	10357.3349999999	5582.83300000004	49600.1005000001	169811.9625	803.159499999992	1497.69900000001	833355.282000006	572417.099000006	5967.4995	4447.57450000001	10105.6410000002	5408.03950000004	33543.3820000002	3974.37799999998	1474.02199999999	1613.53350000001	16403.347	13727.0545	4152.40900000008	7165.17199999998	1180.18200000002	1192.617	3646.1855	1878.2125	11749.0929999998	33564.6604999998	4420.48100000001	4808.00549999996	2130.78700000003	4747.3445	7364.95700000002	5580.31799999996
215	29373.887	14896.6384999998	27505.4139999999	26183.7100000002	46667.8724999998	25466.4610000001	0	38200.391	29026.1894999999	52637.4770000001	67318.0654999999	22899.0455000001	60527.5044999999	77070.3785	29090.6609999998	16681.3054999998	75106.586	5646.83800000016	50024.7614999999	27301.5725000001	33195.2530000002	50752.8070000002	65805.6600000001	43495.4084999997	57173.9685000004	70883.3140000001	41936.2645000001	42358.8805	22732.0895000001	19007.401	56305.7804999998	52494.501	70601.6910000003	167727.118000001	81447.803	107260.9505	13399.8614999999	42010.0354999999	39437.8339999996	45508.8800000002
216	22688.617	7663.11799999988	25983.2904999996	580201.078000008	4274.40799999997	4403.8385	59756.1140000006	30230.9399999997	11475.5935000001	1040.765	0	12520.5949999998	157926.719	41911.9180000001	0	10860.0140000001	57911.0084999999	33931.8149999995	3976.20949999997	0	67682.7254999997	37284.6800000005	57987.3619999992	5138.86799999986	36211.8414999991	40356.1575000002	1152.09349999999	10922.1489999999	20699.5690000001	61857.8990000013	48116.1800000001	1713.29349999997	56521.5739999997	88310.3635	4291.45049999999	5959.72300000005	125645.1245	0	4117.2180000001	912.330000000015
217	31882.9240000003	7663.11799999988	51229.7954999999	1235833.6215	4274.40799999997	4997.97249999997	57773.1170000009	43741.3455000005	11475.5935000001	1290.28650000001	0	11814.7020000001	114249.7475	183364.553500001	0	22173.8965000003	44183.2895	33413.5620000007	3976.20949999997	0	33251.0870000002	56367.3004999999	38628.6199999998	15376.6365	54864.2880000004	31261.9504999997	2789.94700000004	9716.37299999999	25635.6795000003	88177.1605000007	23771.2550000003	2079.72549999999	55623.1005000001	118120.441	4291.45049999999	2247.24450000004	49667.3669999999	714196.863499998	3872.2795	2688.91399999998
218	23897.7635000001	44756.9044999997	4266.17249999999	21489.0884999995	12468.0240000002	43108.2165000003	43388.0000000004	78782.1965000012	7466.10349999992	33970.0555000002	52758.7955000004	2792.92000000006	42185.5514999991	44389.3920000005	111271.001000001	37123.3369999997	51555.4654999998	2727.44600000002	3814.87749999987	14925.3569999998	44401.1440000001	52139.1665000004	50197.4345000007	0	4504.7425	37590.3504999999	1288.64699999997	21836.7550000003	3710.85999999998	11062.7024999999	69798.0925000001	9731.4839999997	59107.0524999998	11226.6544999999	18727.3624999997	22710.7034999998	80443.7424999996	14372.8599999999	12755.096	1761.925
219	27902.6134999998	0	0	0	0	0	19840.8450000002	35852.0305	0	10463.3759999997	32774.5495000006	0	0	19893.6330000001	22783.7060000001	139513.507000001	0	37861.8595000001	0	0	0	0	0	0	0	0	0	10286.0799999999	0	22583.6769999998	0	25451.7419999999	9530.67000000019	24832.2740000003	13341.6099999994	9216.26400000003	36462.5340000004	37409.7244999996	0	10643.6660000003
220	16458.9130000003	32945.1534999998	6301.41249999996	21489.0884999995	8679.9609999998	20742.498	55817.9179999994	51737.8685000007	0	22850.1504999999	38291.5115000002	2655.13799999993	21492.1380000007	31892.8355000004	65032.7755000008	62169.7520000002	44161.3395000004	0	3814.87749999987	14925.3569999998	18991.8599999999	21423.7924999999	210722.101	2381.27999999997	3537.04850000002	17446.2769999999	1699.7895	11133.4860000002	5212.6949999999	7572.94349999986	47756.4525000001	12876.3474999997	37866.6374999997	6875.09199999988	28806.271	13914.9500000002	30959.7205000002	12120.0139999996	29445.3150000001	4733.54899999999
222	44256.0429999998	24814.5300000002	2529.93749999992	236597.781	13306.4774999998	30160.3444999998	42286.3335000005	34145.8984999993	4478.72150000002	45013.6140000003	161560.8335	2792.92000000006	44653.9310000003	23995.5170000001	53702.6064999987	41802.4660000003	37530.5160000003	4586.92050000003	6565.69149999998	122589.395	10655.5859999998	9428.18000000008	54074.0010000004	0	2417.35999999997	15190.4310000004	0	55405.9345000003	1951.45350000004	13591.3505000003	11716.46	27537.2399999999	27854.8275000002	14424.2209999998	19920.9750000004	8790.03900000026	42648.6550000004	58012.5150000005	23572.0984999996	1789.78800000006
224	26403.4505000003	46005.1050000001	45636.9324999999	31175.2459999997	85795.7975000002	32980.8010000002	26103.1540000003	48315.273	32971.5699999997	64530.969	17385.8475000001	29226.7875000004	11396.6124999998	23007.9489999999	22660.1104999998	28651.7139999992	100638.4895	22545.2480000007	23195.1440000005	76860.8670000004	29926.7859999998	61240.0770000007	23103.4590000005	53094.1929999994	66902.7015000003	11694.5009999994	131051.3565	19189.3495000003	77390.2059999994	62084.6275	59738.2315	90503.4099999998	8697.73999999993	25701.3760000004	31979.2950000002	23062.0435000004	69537.5655000002	26750.4580000001	22674.5790000006	21308.5199999997
225	48474.2114999997	30816.721	1993.44599999996	14865.897	19221.703	34549.1335	41796.4180000005	16420.1309999992	0	0	11088.4259999999	2184.42499999993	190383.138499999	11806.1619999995	23164.2090000003	46056.5454999998	44845.0104999997	2168.08000000011	2516.8375	35097.3170000001	18991.8599999999	29744.9170000001	149748.2185	2381.27999999997	2139.88800000001	15367.2240000002	1325.92800000001	43700.5335000001	3809.00499999993	4759.38399999994	15868.4340000001	11369.5025	17164.0175000002	4263.42900000002	11076.318	17926.1965000001	20015.0649999999	10385.7930000002	18872.5414999997	4733.54899999999
