CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	id	max_chemdir	max_comparison	sign_chemdir	CLUSTERID1_chemdir	CLUSTERID2_chemdir
71	772	2	0.9117	-58.042	222	0.16000521009198618	Post-HV:Pre-P	-1.0	71	772
72	335	41	0.6859	-259.944	223	0.6429934430608796	Pre-P:Post-P	1.0	335	72
72	514	41	0.7272	-390.445	224	0.8439765894461169	Pre-P:Post-P	1.0	514	72
72	77	41	0.9253	0.000	225	0.2171610529545409	Pre-P:Post-P	1.0	77	72
74	189	2	0.9211	58.041	226	0.1294663323921554	Post-P:BD	1.0	189	74
74	288	2	0.9209	58.041	227	0.16037352597673546	Post-HV:Pre-P	-1.0	74	288
74	344	2	0.9228	58.041	228	0.3002242677664945	Post-HV:Pre-P	-1.0	74	344
74	409	2	0.9208	58.041	229	0.18406601242541829	Post-HV:Pre-P	-1.0	74	409
74	420	2	0.9068	-0.000	230	0.15007040632625132	Post-HV:Pre-P	-1.0	74	420
74	463	2	0.9077	-56.027	231	0.15267553606909262	Post-HV:Pre-P	-1.0	74	463
74	682	2	0.9068	-0.000	232	0.2245720417174419	Post-P:BD	-1.0	74	682
74	763	2	0.9204	58.041	233	0.14368468439196458	Post-P:BD	-1.0	74	763
74	772	2	0.9068	-0.000	234	0.4368901499108596	Post-P:BD	-1.0	74	772
75	434	6	0.8747	-0.000	235	0.09010292056082948	Post-P:BD	1.0	434	75
75	435	6	0.9043	-0.000	236	0.27173990835442996	Post-P:BD	-1.0	75	435
75	436	6	0.8463	-0.000	237	0.240044621197986	Pre-P:Post-P	-1.0	75	436
75	437	6	0.883	-0.000	238	0.09072660913277314	Post-HV:Pre-P	1.0	437	75
75	448	6	0.8258	-58.042	239	0.11477514232957979	Post-HV:Pre-P	-1.0	75	448
75	569	6	0.8361	-0.000	240	0.0637585308590834	Pre-HV:Post-HV	-1.0	75	569
77	335	41	0.6525	-259.944	241	0.47365682277859666	Post-P:BD	1.0	335	77
77	514	41	0.7154	-390.445	242	0.626815536491576	Pre-P:Post-P	1.0	514	77
77	649	41	0.6535	14.437	243	1.3484953496966299	Post-HV:Pre-P	-1.0	77	649
78	421	11	0.7925	-0.000	244	0.10466405574319672	Post-P:BD	1.0	421	78
78	423	11	0.853	0.000	245	0.16169462240145022	Pre-HV:Post-HV	-1.0	78	423
78	424	11	0.853	-0.000	246	0.1466082561483249	Pre-P:Post-P	1.0	424	78
78	665	11	0.8661	-0.000	247	0.12703325830550796	Pre-HV:Post-HV	-1.0	78	665
78	666	11	0.8661	-0.000	248	0.13989049798324235	Post-P:BD	-1.0	78	666
78	701	11	0.8065	-0.000	249	0.13688212095086358	Pre-P:Post-P	1.0	701	78
79	572	2	0.9107	-0.000	250	0.30096346629913734	Pre-P:Post-P	1.0	572	79
79	573	2	0.8817	-0.000	251	0.25178737778590565	Post-P:BD	1.0	573	79
80	111	87	0.7338	-64.043	252	0.021289249102626227	Pre-HV:Post-HV	-1.0	80	111
81	243	4	0.9581	28.978	253	0.2967639652577397	Pre-P:Post-P	1.0	243	81
83	427	11	0.8077	15.995	254	0.495936587070884	Pre-HV:Post-HV	-1.0	83	427
83	429	11	0.8041	-0.000	255	0.22089200831508765	Post-P:BD	-1.0	83	429
83	432	11	0.8704	-0.000	256	0.28266276800513673	Post-P:BD	-1.0	83	432
83	433	11	0.8248	-0.000	257	0.11229974804294701	Pre-HV:Post-HV	1.0	433	83
83	595	11	0.8414	0.000	258	0.2768132363884345	Pre-HV:Post-HV	-1.0	83	595
83	773	11	0.8576	-0.000	259	0.20140481060625726	Post-HV:Pre-P	-1.0	83	773
86	443	6	0.8229	-0.000	260	0.14297945324481334	Post-P:BD	1.0	443	86
87	198	2	0.9024	-0.000	261	0.20648592186295986	Pre-P:Post-P	-1.0	87	198
87	267	2	0.8964	-0.000	262	0.34036261126722356	Pre-P:Post-P	-1.0	87	267
87	404	2	0.8898	74.036	263	0.15685694045870108	Pre-P:Post-P	-1.0	87	404
87	411	2	0.9147	58.041	264	0.7248091488332673	Post-HV:Pre-P	1.0	411	87
87	422	2	0.9191	-0.000	265	0.29350954823076897	Pre-P:Post-P	-1.0	87	422
87	560	2	0.8898	74.036	266	0.344482547663188	Pre-P:Post-P	-1.0	87	560
87	764	2	0.891	-0.000	267	0.2147331043077196	Pre-P:Post-P	-1.0	87	764
92	201	90	1.0	0.000	268	0.3042445736427811	Pre-HV:Post-HV	1.0	201	92
93	267	2	0.8784	15.995	269	0.1333373526399245	Pre-HV:Post-HV	1.0	267	93
93	446	2	0.8898	-0.001	270	0.1908286661403979	Pre-P:Post-P	1.0	446	93
93	469	2	0.8819	-58.042	271	0.1675910759670988	Pre-P:Post-P	1.0	469	93
93	472	2	0.8819	-58.041	272	0.15674298766271677	Post-P:BD	1.0	472	93
93	757	2	0.8796	-0.001	273	0.10819043554401268	Pre-P:Post-P	1.0	757	93
94	219	26	0.9272	-0.003	274	1.018275529734684	Pre-HV:Post-HV	-1.0	94	219
94	229	26	0.6727	-47.981	275	0.919847909781423	Post-P:BD	-1.0	94	229
94	250	26	0.6693	-47.981	276	0.8881633290474588	Post-P:BD	-1.0	94	250
94	522	26	0.6598	-61.999	277	0.5308323962645319	Post-HV:Pre-P	-1.0	94	522
94	526	26	0.9367	-14.013	278	0.5567654768837683	Pre-HV:Post-HV	-1.0	94	526
94	527	26	0.9435	-14.013	279	0.6601461591215287	Pre-HV:Post-HV	-1.0	94	527
94	531	26	0.9449	-14.011	280	0.5308323962645319	Post-HV:Pre-P	-1.0	94	531
94	733	26	0.8732	2.018	281	0.5742349626481758	Post-P:BD	-1.0	94	733
94	749	26	0.7699	2.015	282	0.9933653137509515	Post-P:BD	-1.0	94	749
95	103	2	0.8943	-0.000	283	0.30351079952398374	Post-P:BD	1.0	103	95
95	118	2	0.8921	-0.000	284	0.5032089623121507	Pre-HV:Post-HV	-1.0	95	118
95	268	2	0.8782	-0.000	285	0.42339719892175764	Post-P:BD	1.0	268	95
95	463	2	0.8892	-0.000	286	0.20691336629074955	Post-P:BD	1.0	463	95
